Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1694005966.820176,23238,0,1
2,Payment,1694005966.843483,6929,0,1
1,NewOrder,1694005966.850426,14614,0,1
4,Delivery,1694005966.865053,42223,0,1
3,OrderStatus,1694005966.907289,3897,0,1
1,NewOrder,1694005966.911198,9720,0,1
1,NewOrder,1694005966.920930,17248,0,1
1,NewOrder,1694005966.938191,16633,0,1
1,NewOrder,1694005966.954838,12156,0,1
5,StockLevel,1694005966.967006,2465,0,1
2,Payment,1694005966.969483,4544,0,1
1,NewOrder,1694005966.974040,10649,0,1
3,OrderStatus,1694005966.984701,2627,0,1
2,Payment,1694005966.987340,4040,0,1
1,NewOrder,1694005966.991391,20013,0,1
2,Payment,1694005967.011417,4560,0,1
1,NewOrder,1694005967.015988,17122,0,1
2,Payment,1694005967.033123,4677,0,1
4,Delivery,1694005967.037815,31260,0,1
1,NewOrder,1694005967.069088,15785,0,1
1,NewOrder,1694005967.084884,12840,0,1
1,NewOrder,1694005967.097736,14518,0,1
2,Payment,1694005967.112265,3323,0,1
1,NewOrder,1694005967.115600,15472,0,1
1,NewOrder,1694005967.131084,15553,0,1
2,Payment,1694005967.146654,5062,0,1
2,Payment,1694005967.151729,4667,0,1
1,NewOrder,1694005967.156408,19825,0,1
1,NewOrder,1694005967.176246,14564,0,1
4,Delivery,1694005967.190821,34245,0,1
1,NewOrder,1694005967.225079,12077,0,1
1,NewOrder,1694005967.237168,15518,0,1
5,StockLevel,1694005967.252699,2975,0,1
2,Payment,1694005967.255688,4159,0,1
1,NewOrder,1694005967.259860,11267,0,1
2,Payment,1694005967.271139,3333,0,1
1,NewOrder,1694005967.274483,15752,0,1
2,Payment,1694005967.290247,3459,0,1
2,Payment,1694005967.293718,2648,0,1
2,Payment,1694005967.296378,2732,0,1
2,Payment,1694005967.299123,3040,0,1
2,Payment,1694005967.302175,2378,0,1
1,NewOrder,1694005967.304565,18941,0,1
2,Payment,1694005967.323536,3869,0,1
1,NewOrder,1694005967.327420,15225,0,1
2,Payment,1694005967.342657,4311,0,1
1,NewOrder,1694005967.346981,9453,0,1
2,Payment,1694005967.356447,3458,0,1
1,NewOrder,1694005967.359916,10067,0,1
1,NewOrder,1694005967.369996,12000,0,1
2,Payment,1694005967.382008,3897,0,1
5,StockLevel,1694005967.385917,4504,0,1
2,Payment,1694005967.390436,2973,0,1
1,NewOrder,1694005967.393422,22484,0,1
1,NewOrder,1694005967.415919,7885,0,1
1,NewOrder,1694005967.423816,19005,0,1
2,Payment,1694005967.442835,3482,0,1
2,Payment,1694005967.446329,11620,0,1
2,Payment,1694005967.457965,4171,0,1
1,NewOrder,1694005967.462150,10339,0,1
1,NewOrder,1694005967.472503,17225,0,1
2,Payment,1694005967.489743,3774,0,1
2,Payment,1694005967.493530,3617,0,1
1,NewOrder,1694005967.497159,14749,0,1
1,NewOrder,1694005967.511950,17030,0,1
5,StockLevel,1694005967.528992,3250,0,1
5,StockLevel,1694005967.532252,2169,0,1
2,Payment,1694005967.534439,5388,0,1
5,StockLevel,1694005967.539839,4864,0,1
3,OrderStatus,1694005967.544714,4062,0,1
2,Payment,1694005967.548796,4056,0,1
2,Payment,1694005967.552864,3302,0,1
2,Payment,1694005967.556178,3427,0,1
1,NewOrder,1694005967.559617,11271,0,1
1,NewOrder,1694005967.570900,12158,0,1
2,Payment,1694005967.583071,3043,0,1
1,NewOrder,1694005967.586154,14029,0,1
5,StockLevel,1694005967.600197,2149,0,1
1,NewOrder,1694005967.602366,14010,0,1
1,NewOrder,1694005967.616387,12647,0,1
1,NewOrder,1694005967.629045,10491,0,1
1,NewOrder,1694005967.639549,14354,0,1
4,Delivery,1694005967.653916,26868,0,1
5,StockLevel,1694005967.680797,1645,0,1
1,NewOrder,1694005967.682457,15605,0,1
1,NewOrder,1694005967.698083,11703,0,1
2,Payment,1694005967.709797,2977,0,1
2,Payment,1694005967.712786,4177,0,1
2,Payment,1694005967.716983,2816,0,1
2,Payment,1694005967.719811,2904,0,1
2,Payment,1694005967.722726,3803,0,1
2,Payment,1694005967.726541,2663,0,1
4,Delivery,1694005967.729220,27368,0,1
2,Payment,1694005967.756601,3247,0,1
1,NewOrder,1694005967.759860,7638,0,1
2,Payment,1694005967.767509,3673,0,1
1,NewOrder,1694005967.771259,6377,0,1
2,Payment,1694005967.777647,3775,0,1
2,Payment,1694005967.781435,2643,0,1
2,Payment,1694005967.784090,2869,0,1
2,Payment,1694005967.786977,2691,0,1
1,NewOrder,1694005967.789679,12395,0,1
1,NewOrder,1694005967.802085,11589,0,1
2,Payment,1694005967.813696,3208,0,1
1,NewOrder,1694005967.816915,10083,0,1
4,Delivery,1694005967.827010,27580,0,1
1,NewOrder,1694005967.854693,13663,0,1
5,StockLevel,1694005967.868371,1729,0,1
1,NewOrder,1694005967.870110,7700,0,1
2,Payment,1694005967.877822,3150,0,1
1,NewOrder,1694005967.880984,13512,0,1
1,NewOrder,1694005967.894507,13318,0,1
2,Payment,1694005967.907836,3518,0,1
1,NewOrder,1694005967.911365,10447,0,1
1,NewOrder,1694005967.921823,15202,0,1
1,NewOrder,1694005967.937035,6510,0,1
1,NewOrder,1694005967.943555,15722,0,1
1,NewOrder,1694005967.959288,12315,0,1
1,NewOrder,1694005967.971614,17962,0,1
1,NewOrder,1694005967.989587,14145,0,1
1,NewOrder,1694005968.003745,12544,0,1
