Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1694163511.355691,19821,0,1
2,Payment,1694163511.375584,11153,0,1
3,OrderStatus,1694163511.386754,3145,0,1
1,NewOrder,1694163511.389911,19850,0,1
1,NewOrder,1694163511.409777,17980,0,1
1,NewOrder,1694163511.427773,11207,0,1
1,NewOrder,1694163511.438993,16359,0,1
2,Payment,1694163511.455368,5224,0,1
2,Payment,1694163511.460604,6484,0,1
2,Payment,1694163511.467104,17794,0,1
2,Payment,1694163511.484916,9857,0,1
2,Payment,1694163511.494788,6271,0,1
2,Payment,1694163511.501075,4552,0,1
2,Payment,1694163511.505640,5407,0,1
1,NewOrder,1694163511.511062,16055,0,1
2,Payment,1694163511.527133,7104,0,1
5,StockLevel,1694163511.534253,2921429,0,1
2,Payment,1694163514.455713,16886,0,1
2,Payment,1694163514.472617,8533,0,1
3,OrderStatus,1694163514.481168,3525,0,1
1,NewOrder,1694163514.484707,9090,0,1
2,Payment,1694163514.493813,5402,0,1
1,NewOrder,1694163514.499229,10580,0,1
2,Payment,1694163514.509823,4384,0,1
2,Payment,1694163514.514219,4028,0,1
5,StockLevel,1694163514.518259,3374848,0,1
1,NewOrder,1694163517.893141,18203,0,1
4,Delivery,1694163517.911362,38370,0,1
2,Payment,1694163517.949747,7557,0,1
2,Payment,1694163517.957319,4006,0,1
5,StockLevel,1694163517.961339,3300947,0,1
1,NewOrder,1694163521.262329,213761,0,1
2,Payment,1694163521.476122,5113,0,1
1,NewOrder,1694163521.481248,14250,0,1
1,NewOrder,1694163521.495514,8332,0,1
2,Payment,1694163521.503861,3681,0,1
2,Payment,1694163521.507554,10197,0,1
1,NewOrder,1694163521.517766,13561,0,1
2,Payment,1694163521.531342,6673,0,1
1,NewOrder,1694163521.538029,11916,0,1
1,NewOrder,1694163521.549959,8058,0,1
1,NewOrder,1694163521.558043,13724,0,1
2,Payment,1694163521.571781,4054,0,1
2,Payment,1694163521.575885,4374,0,1
2,Payment,1694163521.580273,3836,0,1
5,StockLevel,1694163521.584123,3024705,0,1
2,Payment,1694163524.608865,6924,0,1
1,NewOrder,1694163524.615808,10604,0,1
1,NewOrder,1694163524.626425,11467,0,1
2,Payment,1694163524.637906,3992,0,1
1,NewOrder,1694163524.641913,11217,0,1
2,Payment,1694163524.653144,3878,0,1
2,Payment,1694163524.657033,3823,0,1
1,NewOrder,1694163524.660871,7096,0,1
5,StockLevel,1694163524.667979,3006331,0,1
1,NewOrder,1694163527.674348,10832,0,1
1,NewOrder,1694163527.685196,7108,0,1
1,NewOrder,1694163527.692319,12031,0,1
2,Payment,1694163527.704366,4247,0,1
2,Payment,1694163527.708628,3713,0,1
5,StockLevel,1694163527.712354,3242598,0,1
1,NewOrder,1694163530.954995,19440,0,1
1,NewOrder,1694163530.974453,9464,0,1
1,NewOrder,1694163530.983931,9976,0,1
2,Payment,1694163530.993957,4014,0,1
1,NewOrder,1694163530.998022,7891,0,1
1,NewOrder,1694163531.005928,10701,0,1
2,Payment,1694163531.016719,6672,0,1
1,NewOrder,1694163531.023403,7462,0,1
1,NewOrder,1694163531.030879,9048,0,1
1,NewOrder,1694163531.039940,10795,0,1
5,StockLevel,1694163531.050749,3044691,0,1
2,Payment,1694163534.095476,5576,0,1
2,Payment,1694163534.101069,6500,0,1
2,Payment,1694163534.107585,6220,0,1
1,NewOrder,1694163534.113817,7570,0,1
4,Delivery,1694163534.121447,21437,0,1
1,NewOrder,1694163534.142899,8324,0,1
5,StockLevel,1694163534.151235,3241292,0,1
2,Payment,1694163537.392564,9160,0,1
5,StockLevel,1694163537.401741,1945,0,1
4,Delivery,1694163537.403701,24062,0,1
1,NewOrder,1694163537.427779,9902,0,1
4,Delivery,1694163537.437696,21913,0,1
