Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694163319.598572,12462,0,1
1,NewOrder,1694163319.611116,26061,0,1
5,StockLevel,1694163319.637196,3037,0,1
1,NewOrder,1694163319.640246,16796,0,1
5,StockLevel,1694163319.657058,2568,0,1
2,Payment,1694163319.659638,18209,0,1
2,Payment,1694163319.677866,8682,0,1
1,NewOrder,1694163319.686565,16152,0,1
2,Payment,1694163319.702734,8618,0,1
2,Payment,1694163319.711368,7011,0,1
1,NewOrder,1694163319.718394,14404,0,1
1,NewOrder,1694163319.732813,17269,0,1
2,Payment,1694163319.750097,6503,0,1
2,Payment,1694163319.756613,7291,0,1
2,Payment,1694163319.763917,5803,0,1
1,NewOrder,1694163319.769733,12806,0,1
2,Payment,1694163319.782557,4602,0,1
2,Payment,1694163319.787176,4977,0,1
1,NewOrder,1694163319.792166,14551,0,1
1,NewOrder,1694163319.806732,17904,0,1
4,Delivery,1694163319.824680,44079,0,1
3,OrderStatus,1694163319.868784,2560,0,1
1,NewOrder,1694163319.871357,15014,0,1
1,NewOrder,1694163319.886386,14719,0,1
4,Delivery,1694163319.901120,26078,0,1
2,Payment,1694163319.927212,4619,0,1
1,NewOrder,1694163319.931843,10451,0,1
3,OrderStatus,1694163319.942308,2312,0,1
1,NewOrder,1694163319.944631,10827,0,1
1,NewOrder,1694163319.955471,11065,0,1
2,Payment,1694163319.966552,6234,0,1
1,NewOrder,1694163319.972798,11959,0,1
5,StockLevel,1694163319.984773,2115,0,1
2,Payment,1694163319.986899,5271,0,1
2,Payment,1694163319.992184,4858,0,1
2,Payment,1694163319.997054,5511,0,1
2,Payment,1694163320.002580,4699,0,1
2,Payment,1694163320.007294,4449,0,1
2,Payment,1694163320.011755,5118,0,1
1,NewOrder,1694163320.016885,10414,0,1
2,Payment,1694163320.027314,5668,0,1
1,NewOrder,1694163320.032994,10880,0,1
2,Payment,1694163320.043888,5493,0,1
5,StockLevel,1694163320.049429,2082,0,1
1,NewOrder,1694163320.051522,11958,0,1
1,NewOrder,1694163320.063495,12184,0,1
1,NewOrder,1694163320.075693,9251,0,1
2,Payment,1694163320.084956,4611,0,1
1,NewOrder,1694163320.089582,11084,0,1
1,NewOrder,1694163320.100680,13229,0,1
2,Payment,1694163320.113925,5993,0,1
1,NewOrder,1694163320.119933,10608,0,1
2,Payment,1694163320.130554,4210,0,1
2,Payment,1694163320.134775,3895,0,1
1,NewOrder,1694163320.138682,14376,0,1
1,NewOrder,1694163320.153072,11579,0,1
2,Payment,1694163320.164663,5505,0,1
5,StockLevel,1694163320.170186,1910,0,1
2,Payment,1694163320.172107,4231,0,1
1,NewOrder,1694163320.176349,12873,0,1
1,NewOrder,1694163320.189237,8160,0,1
1,NewOrder,1694163320.197409,8410,0,1
2,Payment,1694163320.205887,4034,0,1
4,Delivery,1694163320.209935,25029,0,1
5,StockLevel,1694163320.235015,1600,0,1
