Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694010525.198814,7952,0,1
2,Payment,1694010525.206840,5705,0,1
1,NewOrder,1694010525.212558,18340,0,1
2,Payment,1694010525.230915,5898,0,1
2,Payment,1694010525.236827,7412,0,1
2,Payment,1694010525.244251,7626,0,1
2,Payment,1694010525.251892,4993,0,1
4,Delivery,1694010525.256916,38020,0,1
3,OrderStatus,1694010525.294954,3037,0,1
2,Payment,1694010525.298004,8544,0,1
5,StockLevel,1694010525.306560,3168,0,1
1,NewOrder,1694010525.309740,22534,0,1
2,Payment,1694010525.332289,6210,0,1
1,NewOrder,1694010525.338511,10131,0,1
2,Payment,1694010525.348654,6019,0,1
2,Payment,1694010525.354687,4641,0,1
1,NewOrder,1694010525.359340,23481,0,1
1,NewOrder,1694010525.382836,17014,0,1
5,StockLevel,1694010525.399863,2286,0,1
1,NewOrder,1694010525.402159,15807,0,1
1,NewOrder,1694010525.417986,13547,0,1
1,NewOrder,1694010525.431551,12626,0,1
2,Payment,1694010525.444191,6283,0,1
2,Payment,1694010525.450489,4757,0,1
1,NewOrder,1694010525.455257,16164,0,1
2,Payment,1694010525.471432,6457,0,1
2,Payment,1694010525.477904,4995,0,1
1,NewOrder,1694010525.482914,18201,0,1
3,OrderStatus,1694010525.501129,2731,0,1
2,Payment,1694010525.503871,5231,0,1
1,NewOrder,1694010525.509116,19222,0,1
2,Payment,1694010525.528370,6315,0,1
1,NewOrder,1694010525.534706,10200,0,1
1,NewOrder,1694010525.544924,9280,0,1
1,NewOrder,1694010525.554221,20110,0,1
1,NewOrder,1694010525.574353,19798,0,1
1,NewOrder,1694010525.594172,18972,0,1
1,NewOrder,1694010525.613160,23367,0,1
2,Payment,1694010525.636542,5059,0,1
1,NewOrder,1694010525.641613,8676,0,1
1,NewOrder,1694010525.650303,58393,0,1
2,Payment,1694010525.708712,7321,0,1
2,Payment,1694010525.716046,4984,0,1
2,Payment,1694010525.721061,5588,0,1
1,NewOrder,1694010525.726663,10428,0,1
2,Payment,1694010525.737103,5097,0,1
2,Payment,1694010525.742212,7982,0,1
1,NewOrder,1694010525.750205,14365,0,1
1,NewOrder,1694010525.764588,17041,0,1
2,Payment,1694010525.781645,6328,0,1
1,NewOrder,1694010525.787984,13533,0,1
1,NewOrder,1694010525.801540,21744,0,1
4,Delivery,1694010525.823299,41516,0,1
2,Payment,1694010525.864837,4640,0,1
1,NewOrder,1694010525.869489,12770,0,1
1,NewOrder,1694010525.882272,18028,0,1
2,Payment,1694010525.900311,5576,0,1
2,Payment,1694010525.905902,7164,0,1
1,NewOrder,1694010525.913081,14645,0,1
1,NewOrder,1694010525.927740,14997,0,1
2,Payment,1694010525.942749,5743,0,1
1,NewOrder,1694010525.948504,11199,0,1
5,StockLevel,1694010525.959715,2265,0,1
2,Payment,1694010525.962024,4973,0,1
1,NewOrder,1694010525.967010,15489,0,1
1,NewOrder,1694010525.982510,10519,0,1
4,Delivery,1694010525.993043,33084,0,1
1,NewOrder,1694010526.026143,14758,0,1
2,Payment,1694010526.040915,5699,0,1
1,NewOrder,1694010526.046628,11203,0,1
2,Payment,1694010526.057842,4549,0,1
2,Payment,1694010526.062403,4478,0,1
2,Payment,1694010526.066893,5378,0,1
1,NewOrder,1694010526.072282,20965,0,1
2,Payment,1694010526.093261,5448,0,1
1,NewOrder,1694010526.098750,15413,0,1
2,Payment,1694010526.114176,4793,0,1
2,Payment,1694010526.118980,5054,0,1
1,NewOrder,1694010526.124045,18630,0,1
1,NewOrder,1694010526.142690,15082,0,1
2,Payment,1694010526.157786,5337,0,1
2,Payment,1694010526.163134,6576,0,1
1,NewOrder,1694010526.169724,17375,0,1
2,Payment,1694010526.187110,6573,0,1
2,Payment,1694010526.193694,4756,0,1
2,Payment,1694010526.198461,6347,0,1
1,NewOrder,1694010526.204822,12189,0,1
1,NewOrder,1694010526.217022,13410,0,1
2,Payment,1694010526.230445,5544,0,1
1,NewOrder,1694010526.236000,9707,0,1
1,NewOrder,1694010526.245720,20249,0,1
1,NewOrder,1694010526.265980,11908,0,1
2,Payment,1694010526.277900,7323,0,1
1,NewOrder,1694010526.285236,9144,0,1
2,Payment,1694010526.294391,4335,0,1
1,NewOrder,1694010526.298805,10039,0,1
2,Payment,1694010526.308857,5111,0,1
1,NewOrder,1694010526.313981,19325,0,1
2,Payment,1694010526.333317,5655,0,1
2,Payment,1694010526.338982,6624,0,1
1,NewOrder,1694010526.345619,12955,0,1
2,Payment,1694010526.358587,5239,0,1
3,OrderStatus,1694010526.363839,3819,0,1
1,NewOrder,1694010526.367669,22577,0,1
2,Payment,1694010526.390260,7403,0,1
1,NewOrder,1694010526.397678,11696,0,1
1,NewOrder,1694010526.409415,22664,0,1
1,NewOrder,1694010526.432101,21246,0,1
4,Delivery,1694010526.453360,43546,0,1
2,Payment,1694010526.496921,5784,0,1
2,Payment,1694010526.502718,6369,0,1
2,Payment,1694010526.509100,8600,0,1
5,StockLevel,1694010526.517712,2555,0,1
2,Payment,1694010526.520279,6925,0,1
1,NewOrder,1694010526.527217,14937,0,1
1,NewOrder,1694010526.542167,10941,0,1
4,Delivery,1694010526.553121,38758,0,1
2,Payment,1694010526.591892,14942,0,1
2,Payment,1694010526.606846,6059,0,1
1,NewOrder,1694010526.612916,10344,0,1
1,NewOrder,1694010526.623272,16847,0,1
1,NewOrder,1694010526.640132,14649,0,1
2,Payment,1694010526.654792,4777,0,1
2,Payment,1694010526.659580,4276,0,1
3,OrderStatus,1694010526.663866,2366,0,1
1,NewOrder,1694010526.666291,9798,0,1
1,NewOrder,1694010526.676134,14922,0,1
2,Payment,1694010526.691068,5147,0,1
1,NewOrder,1694010526.696245,13261,0,1
2,Payment,1694010526.709518,4443,0,1
2,Payment,1694010526.713970,3588,0,1
2,Payment,1694010526.717568,4416,0,1
1,NewOrder,1694010526.721995,17011,0,1
2,Payment,1694010526.739018,5473,0,1
2,Payment,1694010526.744502,4567,0,1
2,Payment,1694010526.749079,4350,0,1
2,Payment,1694010526.753439,4004,0,1
2,Payment,1694010526.757454,4752,0,1
1,NewOrder,1694010526.762216,11580,0,1
2,Payment,1694010526.773807,4556,0,1
1,NewOrder,1694010526.778374,15785,0,1
5,StockLevel,1694010526.794172,2539,0,1
2,Payment,1694010526.796723,5366,0,1
1,NewOrder,1694010526.802100,16192,0,1
1,NewOrder,1694010526.818304,17726,0,1
2,Payment,1694010526.836044,4771,0,1
1,NewOrder,1694010526.840826,8181,0,1
1,NewOrder,1694010526.849017,16851,0,1
1,NewOrder,1694010526.865881,10858,0,1
4,Delivery,1694010526.876751,29345,0,1
1,NewOrder,1694010526.906108,17476,0,1
2,Payment,1694010526.923595,6977,0,1
2,Payment,1694010526.930582,7046,0,1
2,Payment,1694010526.937640,8372,0,1
2,Payment,1694010526.946025,5755,0,1
5,StockLevel,1694010526.951792,1844,0,1
2,Payment,1694010526.953645,4266,0,1
2,Payment,1694010526.957921,6605,0,1
4,Delivery,1694010526.964538,38554,0,1
1,NewOrder,1694010527.003108,11008,0,1
1,NewOrder,1694010527.014128,13525,0,1
1,NewOrder,1694010527.027665,22724,0,1
2,Payment,1694010527.050406,5271,0,1
1,NewOrder,1694010527.055688,17366,0,1
1,NewOrder,1694010527.073071,22177,0,1
2,Payment,1694010527.095263,6567,0,1
2,Payment,1694010527.101841,5689,0,1
1,NewOrder,1694010527.107543,21723,0,1
2,Payment,1694010527.129281,6794,0,1
2,Payment,1694010527.136088,5805,0,1
1,NewOrder,1694010527.141903,22780,0,1
1,NewOrder,1694010527.164695,18968,0,1
4,Delivery,1694010527.183673,84515,0,1
2,Payment,1694010527.268210,6664,0,1
1,NewOrder,1694010527.274884,23168,0,1
4,Delivery,1694010527.298064,39949,0,1
2,Payment,1694010527.338025,6511,0,1
1,NewOrder,1694010527.344547,16153,0,1
1,NewOrder,1694010527.360711,17988,0,1
3,OrderStatus,1694010527.378717,3889,0,1
2,Payment,1694010527.382617,6113,0,1
1,NewOrder,1694010527.388741,13696,0,1
1,NewOrder,1694010527.402448,13340,0,1
2,Payment,1694010527.415799,5137,0,1
2,Payment,1694010527.420946,5056,0,1
3,OrderStatus,1694010527.426013,1966,0,1
1,NewOrder,1694010527.427989,21020,0,1
1,NewOrder,1694010527.449020,11283,0,1
2,Payment,1694010527.460313,4963,0,1
2,Payment,1694010527.465287,5229,0,1
1,NewOrder,1694010527.470526,10101,0,1
1,NewOrder,1694010527.480638,14590,0,1
3,OrderStatus,1694010527.495246,5821,0,1
2,Payment,1694010527.501078,4668,0,1
1,NewOrder,1694010527.505760,11315,0,1
4,Delivery,1694010527.517098,31161,0,1
1,NewOrder,1694010527.548270,13401,0,1
2,Payment,1694010527.561685,4819,0,1
2,Payment,1694010527.566515,4897,0,1
2,Payment,1694010527.571422,5047,0,1
2,Payment,1694010527.576480,5074,0,1
4,Delivery,1694010527.581564,37705,0,1
2,Payment,1694010527.619280,5341,0,1
1,NewOrder,1694010527.624632,22926,0,1
2,Payment,1694010527.647575,5999,0,1
1,NewOrder,1694010527.653585,27071,0,1
1,NewOrder,1694010527.680666,16096,0,1
2,Payment,1694010527.696773,4564,0,1
2,Payment,1694010527.701347,4756,0,1
5,StockLevel,1694010527.706114,1862,0,1
2,Payment,1694010527.707985,6452,0,1
1,NewOrder,1694010527.714448,11696,0,1
1,NewOrder,1694010527.726155,13387,0,1
2,Payment,1694010527.739554,6368,0,1
1,NewOrder,1694010527.745933,9338,0,1
2,Payment,1694010527.755281,5104,0,1
1,NewOrder,1694010527.760396,18973,0,1
2,Payment,1694010527.779380,3857,0,1
1,NewOrder,1694010527.783248,17298,0,1
1,NewOrder,1694010527.800556,11383,0,1
5,StockLevel,1694010527.811950,1993,0,1
2,Payment,1694010527.813953,4896,0,1
1,NewOrder,1694010527.818860,22486,0,1
2,Payment,1694010527.841358,4930,0,1
5,StockLevel,1694010527.846299,1732,0,1
2,Payment,1694010527.848041,6732,0,1
5,StockLevel,1694010527.854783,2072,0,1
1,NewOrder,1694010527.856865,12244,0,1
1,NewOrder,1694010527.869120,13638,0,1
5,StockLevel,1694010527.882769,1530,0,1
1,NewOrder,1694010527.884309,15236,0,1
2,Payment,1694010527.899556,4313,0,1
2,Payment,1694010527.903879,5775,0,1
2,Payment,1694010527.909674,4392,0,1
3,OrderStatus,1694010527.914084,2021,0,1
1,NewOrder,1694010527.916116,16852,0,1
1,NewOrder,1694010527.933005,14829,0,1
1,NewOrder,1694010527.947877,19198,0,1
1,NewOrder,1694010527.967097,23147,0,1
5,StockLevel,1694010527.990255,2119,0,1
1,NewOrder,1694010527.992384,10017,0,1
4,Delivery,1694010528.002412,37555,0,1
2,Payment,1694010528.039977,4748,0,1
1,NewOrder,1694010528.044736,20350,0,1
2,Payment,1694010528.065099,4604,0,1
3,OrderStatus,1694010528.069714,1744,0,1
4,Delivery,1694010528.071468,33002,0,1
1,NewOrder,1694010528.104481,8315,0,1
2,Payment,1694010528.112807,4253,0,1
2,Payment,1694010528.117070,4148,0,1
5,StockLevel,1694010528.121229,1379,0,1
1,NewOrder,1694010528.122618,10936,0,1
1,NewOrder,1694010528.133572,12686,0,1
1,NewOrder,1694010528.146268,14935,0,1
1,NewOrder,1694010528.161248,10720,0,1
2,Payment,1694010528.171989,4933,0,1
2,Payment,1694010528.176962,4705,0,1
2,Payment,1694010528.181676,4911,0,1
1,NewOrder,1694010528.186597,10156,0,1
3,OrderStatus,1694010528.196761,2370,0,1
2,Payment,1694010528.199141,4199,0,1
1,NewOrder,1694010528.203348,10721,0,1
2,Payment,1694010528.214078,4973,0,1
2,Payment,1694010528.219060,4747,0,1
1,NewOrder,1694010528.223816,13215,0,1
1,NewOrder,1694010528.237040,9437,0,1
2,Payment,1694010528.246487,7390,0,1
1,NewOrder,1694010528.253886,13880,0,1
2,Payment,1694010528.267775,6116,0,1
2,Payment,1694010528.273900,4115,0,1
1,NewOrder,1694010528.278024,20826,0,1
1,NewOrder,1694010528.298860,12364,0,1
2,Payment,1694010528.311233,4068,0,1
2,Payment,1694010528.315310,3883,0,1
2,Payment,1694010528.319202,5080,0,1
1,NewOrder,1694010528.324290,12269,0,1
2,Payment,1694010528.336575,4744,0,1
1,NewOrder,1694010528.341327,13884,0,1
2,Payment,1694010528.355221,4273,0,1
1,NewOrder,1694010528.359502,8544,0,1
2,Payment,1694010528.368056,6497,0,1
4,Delivery,1694010528.374562,33357,0,1
1,NewOrder,1694010528.407935,15723,0,1
2,Payment,1694010528.423667,5260,0,1
2,Payment,1694010528.428937,4081,0,1
1,NewOrder,1694010528.433027,9165,0,1
1,NewOrder,1694010528.442201,14341,0,1
2,Payment,1694010528.456551,4210,0,1
2,Payment,1694010528.460770,4290,0,1
2,Payment,1694010528.465069,4323,0,1
5,StockLevel,1694010528.469401,2264,0,1
1,NewOrder,1694010528.471675,14261,0,1
1,NewOrder,1694010528.485945,12521,0,1
2,Payment,1694010528.498476,3749,0,1
1,NewOrder,1694010528.502234,11125,0,1
1,NewOrder,1694010528.513368,13060,0,1
1,NewOrder,1694010528.526437,14739,0,1
1,NewOrder,1694010528.541189,11831,0,1
1,NewOrder,1694010528.553029,9517,0,1
2,Payment,1694010528.562556,4515,0,1
2,Payment,1694010528.567080,4105,0,1
2,Payment,1694010528.571197,4322,0,1
1,NewOrder,1694010528.575528,9159,0,1
2,Payment,1694010528.584696,4157,0,1
1,NewOrder,1694010528.588862,14623,0,1
1,NewOrder,1694010528.603494,17359,0,1
1,NewOrder,1694010528.620862,9061,0,1
1,NewOrder,1694010528.629933,15876,0,1
3,OrderStatus,1694010528.645820,1957,0,1
2,Payment,1694010528.647786,4064,0,1
1,NewOrder,1694010528.651860,15944,0,1
1,NewOrder,1694010528.667814,11469,0,1
1,NewOrder,1694010528.679291,17225,0,1
2,Payment,1694010528.696525,4616,0,1
2,Payment,1694010528.701150,3871,0,1
2,Payment,1694010528.705032,4690,0,1
1,NewOrder,1694010528.709732,14779,0,1
2,Payment,1694010528.724530,4492,0,1
1,NewOrder,1694010528.729031,16982,0,1
1,NewOrder,1694010528.746025,12657,0,1
2,Payment,1694010528.758693,5940,0,1
2,Payment,1694010528.764642,5238,0,1
1,NewOrder,1694010528.769889,17858,0,1
1,NewOrder,1694010528.787758,10024,0,1
2,Payment,1694010528.797791,6084,0,1
2,Payment,1694010528.803883,6416,0,1
2,Payment,1694010528.810308,6521,0,1
2,Payment,1694010528.816838,6149,0,1
1,NewOrder,1694010528.822996,20389,0,1
2,Payment,1694010528.843395,5280,0,1
2,Payment,1694010528.848686,6575,0,1
3,OrderStatus,1694010528.855270,4161,0,1
2,Payment,1694010528.859440,4639,0,1
1,NewOrder,1694010528.864090,18461,0,1
2,Payment,1694010528.882565,4676,0,1
1,NewOrder,1694010528.887250,16810,0,1
2,Payment,1694010528.904077,4544,0,1
1,NewOrder,1694010528.908644,16387,0,1
2,Payment,1694010528.925055,4386,0,1
1,NewOrder,1694010528.929454,17083,0,1
1,NewOrder,1694010528.946556,18042,0,1
4,Delivery,1694010528.964608,31512,0,1
1,NewOrder,1694010528.996133,21963,0,1
1,NewOrder,1694010529.018106,14623,0,1
2,Payment,1694010529.032747,4817,0,1
1,NewOrder,1694010529.037573,8103,0,1
4,Delivery,1694010529.045685,31581,0,1
1,NewOrder,1694010529.077279,18360,0,1
2,Payment,1694010529.095652,4142,0,1
1,NewOrder,1694010529.099803,8131,0,1
5,StockLevel,1694010529.107943,1521,0,1
5,StockLevel,1694010529.109480,1492,0,1
3,OrderStatus,1694010529.110992,1399,0,1
2,Payment,1694010529.112400,3574,0,1
1,NewOrder,1694010529.115984,10845,0,1
1,NewOrder,1694010529.126838,13443,0,1
1,NewOrder,1694010529.140297,11228,0,1
2,Payment,1694010529.151536,5092,0,1
1,NewOrder,1694010529.156637,15027,0,1
1,NewOrder,1694010529.171675,15988,0,1
2,Payment,1694010529.187672,9121,0,1
1,NewOrder,1694010529.196802,18079,0,1
