Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1694010630.161180,22697,0,1
1,NewOrder,1694010630.183960,21410,0,1
2,Payment,1694010630.205387,8141,0,1
1,NewOrder,1694010630.213542,21049,0,1
2,Payment,1694010630.234606,7439,0,1
1,NewOrder,1694010630.242060,19078,0,1
1,NewOrder,1694010630.261154,18933,0,1
1,NewOrder,1694010630.280102,20916,0,1
2,Payment,1694010630.301033,13452,0,1
1,NewOrder,1694010630.314501,11535,0,1
1,NewOrder,1694010630.326051,10628,0,1
1,NewOrder,1694010630.336691,21659,0,1
1,NewOrder,1694010630.358366,19027,0,1
1,NewOrder,1694010630.377405,12037,0,1
1,NewOrder,1694010630.389456,19348,0,1
1,NewOrder,1694010630.408819,11750,0,1
2,Payment,1694010630.420583,5136,0,1
1,NewOrder,1694010630.425732,17544,0,1
1,NewOrder,1694010630.443290,13945,0,1
1,NewOrder,1694010630.457258,13812,0,1
2,Payment,1694010630.471085,6780,0,1
1,NewOrder,1694010630.477879,13195,0,1
2,Payment,1694010630.491088,8239,0,1
2,Payment,1694010630.499342,7988,0,1
2,Payment,1694010630.507342,7783,0,1
2,Payment,1694010630.515138,7075,0,1
1,NewOrder,1694010630.522227,16321,0,1
2,Payment,1694010630.538562,5765,0,1
2,Payment,1694010630.544339,5774,0,1
1,NewOrder,1694010630.550129,9718,0,1
5,StockLevel,1694010630.559861,3310,0,1
2,Payment,1694010630.563185,7967,0,1
1,NewOrder,1694010630.571163,10188,0,1
1,NewOrder,1694010630.581363,10587,0,1
2,Payment,1694010630.591965,4885,0,1
1,NewOrder,1694010630.596864,16993,0,1
1,NewOrder,1694010630.613871,15793,0,1
1,NewOrder,1694010630.629678,17866,0,1
1,NewOrder,1694010630.647559,14632,0,1
1,NewOrder,1694010630.662203,14778,0,1
5,StockLevel,1694010630.676996,3132,0,1
1,NewOrder,1694010630.680142,13584,0,1
3,OrderStatus,1694010630.693743,3433,0,1
2,Payment,1694010630.697208,6138,0,1
1,NewOrder,1694010630.703619,19498,0,1
5,StockLevel,1694010630.723133,3353,0,1
1,NewOrder,1694010630.726505,9860,0,1
2,Payment,1694010630.736392,6402,0,1
2,Payment,1694010630.742806,4837,0,1
1,NewOrder,1694010630.747655,18896,0,1
1,NewOrder,1694010630.766563,13202,0,1
2,Payment,1694010630.779777,4688,0,1
2,Payment,1694010630.784477,5537,0,1
1,NewOrder,1694010630.790036,18431,0,1
1,NewOrder,1694010630.808479,9667,0,1
2,Payment,1694010630.818159,5674,0,1
1,NewOrder,1694010630.823846,15701,0,1
2,Payment,1694010630.839561,4435,0,1
1,NewOrder,1694010630.844007,11045,0,1
5,StockLevel,1694010630.855065,1748,0,1
1,NewOrder,1694010630.856825,9354,0,1
1,NewOrder,1694010630.866191,10454,0,1
1,NewOrder,1694010630.876658,11846,0,1
2,Payment,1694010630.888516,4593,0,1
1,NewOrder,1694010630.893139,19500,0,1
1,NewOrder,1694010630.912651,11871,0,1
2,Payment,1694010630.924534,5248,0,1
1,NewOrder,1694010630.929793,14322,0,1
1,NewOrder,1694010630.944127,15028,0,1
2,Payment,1694010630.959168,7093,0,1
1,NewOrder,1694010630.966278,16703,0,1
2,Payment,1694010630.982993,10311,0,1
2,Payment,1694010630.993316,5705,0,1
2,Payment,1694010630.999044,5100,0,1
2,Payment,1694010631.004155,4948,0,1
2,Payment,1694010631.009116,8296,0,1
2,Payment,1694010631.017451,5872,0,1
1,NewOrder,1694010631.023335,16051,0,1
2,Payment,1694010631.039398,4933,0,1
2,Payment,1694010631.044342,4619,0,1
1,NewOrder,1694010631.048973,19587,0,1
2,Payment,1694010631.068577,4882,0,1
1,NewOrder,1694010631.073472,20014,0,1
2,Payment,1694010631.093498,5873,0,1
1,NewOrder,1694010631.099382,11704,0,1
2,Payment,1694010631.111098,6258,0,1
1,NewOrder,1694010631.117367,21467,0,1
2,Payment,1694010631.138845,7186,0,1
1,NewOrder,1694010631.146043,14956,0,1
1,NewOrder,1694010631.161016,19986,0,1
1,NewOrder,1694010631.181014,11897,0,1
2,Payment,1694010631.192923,4488,0,1
2,Payment,1694010631.197423,7157,0,1
2,Payment,1694010631.204592,5900,0,1
2,Payment,1694010631.210503,7883,0,1
1,NewOrder,1694010631.218398,11394,0,1
1,NewOrder,1694010631.229809,22596,0,1
1,NewOrder,1694010631.252463,17865,0,1
2,Payment,1694010631.270340,6568,0,1
2,Payment,1694010631.276924,4956,0,1
1,NewOrder,1694010631.281892,14398,0,1
1,NewOrder,1694010631.296301,13560,0,1
2,Payment,1694010631.309873,5312,0,1
1,NewOrder,1694010631.315197,22627,0,1
3,OrderStatus,1694010631.337836,2107,0,1
5,StockLevel,1694010631.339955,3496,0,1
2,Payment,1694010631.343464,7769,0,1
2,Payment,1694010631.351249,5433,0,1
1,NewOrder,1694010631.356692,11506,0,1
2,Payment,1694010631.368209,5069,0,1
2,Payment,1694010631.373291,5490,0,1
2,Payment,1694010631.378792,6202,0,1
1,NewOrder,1694010631.385006,16581,0,1
1,NewOrder,1694010631.401602,14295,0,1
2,Payment,1694010631.415909,5485,0,1
2,Payment,1694010631.421406,6414,0,1
2,Payment,1694010631.427831,7225,0,1
3,OrderStatus,1694010631.435067,2920,0,1
