Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.200,100.932,14.110,88.196,107.809,137.843,144.646,153.566,163.473,163.473,0.010
5,30.600,29.680,13.968,15.865,17.571,25.394,48.735,109.728,161.709,170.521,0.034
10,58.000,17.457,12.810,14.895,15.957,17.764,20.188,24.259,31.928,177.375,0.057
15,37.800,19.937,12.725,14.576,15.523,17.100,19.258,22.860,294.208,294.384,0.050
20,3.000,165.694,17.262,136.822,167.361,248.161,263.018,264.029,264.029,264.029,0.006
25,45.200,17.106,12.524,14.910,15.947,18.034,21.622,24.909,32.399,39.837,0.058
30,38.400,25.012,13.441,15.680,17.002,19.713,35.815,46.794,237.032,284.176,0.040
35,24.400,31.705,13.536,16.692,22.219,34.525,60.971,90.493,144.106,162.424,0.032
40,5.600,120.299,91.099,98.024,104.453,144.296,164.513,199.661,199.822,199.822,0.008
45,47.600,16.650,12.509,14.884,15.919,17.049,19.212,20.843,25.450,60.546,0.060
50,56.800,16.744,12.813,14.871,15.847,17.528,19.986,23.143,29.068,40.427,0.060
55,2.800,116.725,17.454,34.558,158.264,171.201,187.847,285.173,285.173,285.173,0.009
60,26.000,37.751,11.776,14.614,15.539,18.122,26.534,186.513,420.766,432.397,0.026
65,42.200,17.781,12.785,14.966,16.347,18.046,21.315,22.866,56.440,108.272,0.056
70,40.400,17.863,13.001,15.172,16.316,17.603,19.440,21.226,86.398,102.298,0.056
75,30.200,45.044,13.491,15.344,16.306,21.955,157.561,189.519,216.651,245.285,0.022
80,5.800,137.414,54.089,105.897,140.615,165.090,190.088,194.078,241.874,241.874,0.007
85,6.600,71.499,14.044,15.872,88.941,117.031,152.879,169.232,169.301,169.301,0.014
90,33.600,26.032,13.954,15.910,18.896,29.730,46.881,63.732,95.103,97.534,0.038
95,14.000,58.912,13.047,15.678,21.333,50.438,206.656,227.300,298.883,298.883,0.017
100,9.400,37.557,13.381,14.982,17.016,19.752,143.986,188.505,215.154,215.154,0.027
105,47.400,17.911,11.880,15.072,16.487,18.995,21.192,24.840,35.971,114.412,0.056
110,40.400,25.944,13.093,16.277,18.735,25.286,41.084,61.059,127.679,133.686,0.039
115,52.600,16.686,13.406,14.907,15.775,17.022,18.831,21.652,36.378,53.545,0.060
120,9.400,54.727,12.891,14.948,17.223,96.288,146.549,149.392,165.954,165.954,0.018
125,23.000,32.894,13.037,15.683,18.714,28.783,51.859,144.933,189.806,298.137,0.030
130,39.800,24.782,12.136,14.595,16.774,24.629,45.620,68.901,135.238,191.897,0.040
135,13.400,33.883,12.781,14.605,15.457,19.058,94.597,164.241,233.669,233.669,0.030
140,17.800,35.767,13.025,15.450,16.421,21.889,58.330,185.343,346.355,346.355,0.028
145,33.400,33.279,13.810,18.505,23.302,34.073,53.109,72.596,237.679,507.610,0.030
150,47.000,21.810,12.870,15.420,16.590,19.212,33.885,54.055,88.946,210.370,0.046
155,43.400,19.253,13.061,15.198,16.020,17.344,19.575,25.470,100.239,152.584,0.052
160,2.200,136.165,90.329,103.893,121.206,163.341,193.212,200.246,200.246,200.246,0.007
165,13.800,83.330,15.378,30.870,41.914,97.151,147.452,201.478,798.378,798.378,0.012
170,21.000,31.258,13.260,15.150,17.244,27.951,53.815,97.169,257.967,310.190,0.032
175,2.200,118.549,14.575,25.923,103.198,161.502,206.164,340.509,340.509,340.509,0.008
