Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694102783.523985,11937,0,1
1,NewOrder,1694102783.536000,15265,0,1
2,Payment,1694102783.551281,8677,0,1
2,Payment,1694102783.559973,8193,0,1
3,OrderStatus,1694102783.568178,3411,0,1
1,NewOrder,1694102783.571601,17799,0,1
2,Payment,1694102783.589415,6133,0,1
2,Payment,1694102783.595563,6303,0,1
2,Payment,1694102783.601878,4856,0,1
1,NewOrder,1694102783.606748,9315,0,1
2,Payment,1694102783.616077,5485,0,1
2,Payment,1694102783.621576,6539,0,1
1,NewOrder,1694102783.628139,10619,0,1
1,NewOrder,1694102783.638770,15663,0,1
2,Payment,1694102783.654450,5943,0,1
2,Payment,1694102783.660404,3947,0,1
1,NewOrder,1694102783.664362,15659,0,1
1,NewOrder,1694102783.680034,12553,0,1
1,NewOrder,1694102783.692600,13664,0,1
2,Payment,1694102783.706277,5046,0,1
2,Payment,1694102783.711334,4798,0,1
2,Payment,1694102783.716142,4357,0,1
1,NewOrder,1694102783.720513,12556,0,1
2,Payment,1694102783.733082,3697,0,1
2,Payment,1694102783.736792,5747,0,1
2,Payment,1694102783.742551,4003,0,1
1,NewOrder,1694102783.746565,10618,0,1
2,Payment,1694102783.757196,4241,0,1
1,NewOrder,1694102783.761447,10173,0,1
2,Payment,1694102783.771633,5867,0,1
1,NewOrder,1694102783.777511,17528,0,1
4,Delivery,1694102783.795052,38260,0,1
1,NewOrder,1694102783.833326,7309,0,1
1,NewOrder,1694102783.840647,7081,0,1
2,Payment,1694102783.847738,3811,0,1
2,Payment,1694102783.851560,3455,0,1
2,Payment,1694102783.855027,3908,0,1
2,Payment,1694102783.858948,4181,0,1
1,NewOrder,1694102783.863144,16396,0,1
1,NewOrder,1694102783.879553,8157,0,1
1,NewOrder,1694102783.887720,11251,0,1
2,Payment,1694102783.898982,3713,0,1
1,NewOrder,1694102783.902705,10020,0,1
2,Payment,1694102783.912746,3378,0,1
1,NewOrder,1694102783.916136,9059,0,1
1,NewOrder,1694102783.925207,12590,0,1
2,Payment,1694102783.937810,4054,0,1
2,Payment,1694102783.941875,3781,0,1
1,NewOrder,1694102783.945667,11864,0,1
2,Payment,1694102783.957545,3716,0,1
2,Payment,1694102783.961272,3632,0,1
4,Delivery,1694102783.964915,22161,0,1
1,NewOrder,1694102783.987093,10951,0,1
2,Payment,1694102783.998058,3248,0,1
1,NewOrder,1694102784.001316,10367,0,1
1,NewOrder,1694102784.011696,9797,0,1
1,NewOrder,1694102784.021506,8800,0,1
1,NewOrder,1694102784.030319,6662,0,1
2,Payment,1694102784.036993,3956,0,1
1,NewOrder,1694102784.040961,11331,0,1
1,NewOrder,1694102784.052305,9331,0,1
2,Payment,1694102784.061649,4089,0,1
1,NewOrder,1694102784.065751,9526,0,1
1,NewOrder,1694102784.075287,10679,0,1
2,Payment,1694102784.085989,3555,0,1
2,Payment,1694102784.089557,3544,0,1
2,Payment,1694102784.093112,2954,0,1
2,Payment,1694102784.096076,3646,0,1
1,NewOrder,1694102784.099774,8158,0,1
4,Delivery,1694102784.107944,23799,0,1
1,NewOrder,1694102784.131755,6251,0,1
2,Payment,1694102784.138018,3400,0,1
2,Payment,1694102784.141428,3318,0,1
2,Payment,1694102784.144756,3370,0,1
1,NewOrder,1694102784.148136,7148,0,1
1,NewOrder,1694102784.155294,10428,0,1
2,Payment,1694102784.165743,3024,0,1
4,Delivery,1694102784.168777,22395,0,1
1,NewOrder,1694102784.191187,7539,0,1
2,Payment,1694102784.198738,3474,0,1
1,NewOrder,1694102784.202222,10480,0,1
1,NewOrder,1694102784.212714,9946,0,1
2,Payment,1694102784.222672,3490,0,1
1,NewOrder,1694102784.226172,8436,0,1
2,Payment,1694102784.234621,11575,0,1
2,Payment,1694102784.246213,3957,0,1
2,Payment,1694102784.250183,4170,0,1
1,NewOrder,1694102784.254363,9731,0,1
2,Payment,1694102784.264110,3520,0,1
2,Payment,1694102784.267640,3418,0,1
1,NewOrder,1694102784.271069,10096,0,1
2,Payment,1694102784.281178,3076,0,1
2,Payment,1694102784.284264,3232,0,1
1,NewOrder,1694102784.287506,9342,0,1
2,Payment,1694102784.296870,3388,0,1
1,NewOrder,1694102784.300277,10349,0,1
1,NewOrder,1694102784.310636,9479,0,1
1,NewOrder,1694102784.320125,7342,0,1
2,Payment,1694102784.327477,3212,0,1
5,StockLevel,1694102784.330699,4572004,0,1
2,Payment,1694102788.902735,5988,0,1
1,NewOrder,1694102788.908738,14480,0,1
2,Payment,1694102788.923232,3953,0,1
1,NewOrder,1694102788.927195,9346,0,1
2,Payment,1694102788.936552,3464,0,1
1,NewOrder,1694102788.940026,10887,0,1
2,Payment,1694102788.950925,3872,0,1
2,Payment,1694102788.954809,3223,0,1
4,Delivery,1694102788.958042,21335,0,1
2,Payment,1694102788.979389,4031,0,1
1,NewOrder,1694102788.983431,7455,0,1
4,Delivery,1694102788.990898,23152,0,1
2,Payment,1694102789.014063,3537,0,1
1,NewOrder,1694102789.017611,10835,0,1
1,NewOrder,1694102789.028457,6862,0,1
