Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694006821.312303,8527,0,1
2,Payment,1694006821.320902,4288,0,1
1,NewOrder,1694006821.325205,15583,0,1
1,NewOrder,1694006821.340811,7557,0,1
2,Payment,1694006821.348388,12540,0,1
1,NewOrder,1694006821.360950,6009,0,1
4,Delivery,1694006821.366983,19448,0,1
2,Payment,1694006821.386455,4535,0,1
1,NewOrder,1694006821.391012,6455,0,1
1,NewOrder,1694006821.397488,8224,0,1
1,NewOrder,1694006821.405734,4156,0,1
1,NewOrder,1694006821.409909,7955,0,1
3,OrderStatus,1694006821.417883,3495,0,1
1,NewOrder,1694006821.421397,5866,0,1
4,Delivery,1694006821.427283,13400,0,1
2,Payment,1694006821.440706,3685,0,1
1,NewOrder,1694006821.444420,9008,0,1
2,Payment,1694006821.453454,2913,0,1
2,Payment,1694006821.456387,4176,0,1
2,Payment,1694006821.460582,4192,0,1
2,Payment,1694006821.464793,3364,0,1
2,Payment,1694006821.468174,2918,0,1
1,NewOrder,1694006821.471108,4541,0,1
1,NewOrder,1694006821.475665,5704,0,1
3,OrderStatus,1694006821.481386,2614,0,1
1,NewOrder,1694006821.484015,6771,0,1
3,OrderStatus,1694006821.490803,2354,0,1
2,Payment,1694006821.493173,4050,0,1
1,NewOrder,1694006821.497237,5549,0,1
1,NewOrder,1694006821.502799,4681,0,1
1,NewOrder,1694006821.507495,4819,0,1
1,NewOrder,1694006821.512328,7847,0,1
1,NewOrder,1694006821.520211,4948,0,1
2,Payment,1694006821.525181,3870,0,1
1,NewOrder,1694006821.529071,5395,0,1
1,NewOrder,1694006821.534485,7646,0,1
2,Payment,1694006821.542151,2606,0,1
1,NewOrder,1694006821.544775,4046,0,1
2,Payment,1694006821.548838,3545,0,1
1,NewOrder,1694006821.552399,7597,0,1
2,Payment,1694006821.560015,3915,0,1
1,NewOrder,1694006821.563950,4985,0,1
1,NewOrder,1694006821.568950,6746,0,1
2,Payment,1694006821.575725,4034,0,1
1,NewOrder,1694006821.579776,6756,0,1
1,NewOrder,1694006821.586551,7134,0,1
2,Payment,1694006821.593703,6418,0,1
1,NewOrder,1694006821.600139,6382,0,1
1,NewOrder,1694006821.606539,5651,0,1
1,NewOrder,1694006821.612206,4186,0,1
1,NewOrder,1694006821.616406,5979,0,1
2,Payment,1694006821.622401,3424,0,1
1,NewOrder,1694006821.625839,4409,0,1
2,Payment,1694006821.630262,2444,0,1
1,NewOrder,1694006821.632721,4772,0,1
1,NewOrder,1694006821.637507,6468,0,1
2,Payment,1694006821.643990,3725,0,1
2,Payment,1694006821.647728,3196,0,1
2,Payment,1694006821.650937,3179,0,1
2,Payment,1694006821.654127,3034,0,1
2,Payment,1694006821.657172,2348,0,1
2,Payment,1694006821.659530,2327,0,1
1,NewOrder,1694006821.661869,4786,0,1
1,NewOrder,1694006821.666667,6766,0,1
2,Payment,1694006821.673458,3890,0,1
1,NewOrder,1694006821.677366,8023,0,1
1,NewOrder,1694006821.685405,6370,0,1
2,Payment,1694006821.691791,3640,0,1
2,Payment,1694006821.695447,3385,0,1
1,NewOrder,1694006821.698850,5724,0,1
1,NewOrder,1694006821.704590,5233,0,1
2,Payment,1694006821.709838,3288,0,1
2,Payment,1694006821.713141,2156,0,1
4,Delivery,1694006821.715311,12285,0,1
2,Payment,1694006821.727614,2467,0,1
2,Payment,1694006821.730096,2628,0,1
1,NewOrder,1694006821.732749,3839,0,1
1,NewOrder,1694006821.736600,4153,0,1
5,StockLevel,1694006821.740768,2026,0,1
5,StockLevel,1694006821.742807,1476,0,1
1,NewOrder,1694006821.744294,6686,0,1
1,NewOrder,1694006821.750995,4124,0,1
1,NewOrder,1694006821.755131,4409,0,1
1,NewOrder,1694006821.759552,6035,0,1
2,Payment,1694006821.765598,2191,0,1
2,Payment,1694006821.767799,2479,0,1
1,NewOrder,1694006821.770290,8591,0,1
2,Payment,1694006821.778903,2447,0,1
2,Payment,1694006821.781363,2026,0,1
1,NewOrder,1694006821.783400,6706,0,1
2,Payment,1694006821.790120,3290,0,1
2,Payment,1694006821.793421,3361,0,1
1,NewOrder,1694006821.796794,6164,0,1
2,Payment,1694006821.802970,2650,0,1
1,NewOrder,1694006821.805647,5669,0,1
1,NewOrder,1694006821.811366,4085,0,1
5,StockLevel,1694006821.815463,1269,0,1
2,Payment,1694006821.816741,2113,0,1
2,Payment,1694006821.818865,2906,0,1
2,Payment,1694006821.821781,3175,0,1
1,NewOrder,1694006821.824966,4589,0,1
1,NewOrder,1694006821.829566,3752,0,1
2,Payment,1694006821.833328,2004,0,1
2,Payment,1694006821.835342,3113,0,1
1,NewOrder,1694006821.838465,4420,0,1
2,Payment,1694006821.842894,2745,0,1
1,NewOrder,1694006821.845654,5398,0,1
1,NewOrder,1694006821.851068,5691,0,1
2,Payment,1694006821.856768,2069,0,1
1,NewOrder,1694006821.858847,5225,0,1
2,Payment,1694006821.864084,2049,0,1
5,StockLevel,1694006821.866142,1325,0,1
2,Payment,1694006821.867476,2074,0,1
2,Payment,1694006821.869559,3292,0,1
1,NewOrder,1694006821.872861,5211,0,1
2,Payment,1694006821.878082,2247,0,1
4,Delivery,1694006821.880338,11830,0,1
5,StockLevel,1694006821.892181,1289,0,1
2,Payment,1694006821.893481,3083,0,1
1,NewOrder,1694006821.896574,3251,0,1
1,NewOrder,1694006821.899836,4294,0,1
2,Payment,1694006821.904141,3267,0,1
