Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694004125.809740,932,0,1
2,Payment,1694004125.810682,1765,0,1
2,Payment,1694004125.812457,976,0,1
2,Payment,1694004125.813443,1680,0,1
1,NewOrder,1694004125.815133,5329,0,1
1,NewOrder,1694004125.820473,5727,0,1
2,Payment,1694004125.826210,1548,0,1
2,Payment,1694004125.827768,1563,0,1
2,Payment,1694004125.829339,1596,0,1
3,OrderStatus,1694004125.830946,790,0,1
1,NewOrder,1694004125.831746,5278,0,1
1,NewOrder,1694004125.837035,4538,0,1
2,Payment,1694004125.841583,1695,0,1
1,NewOrder,1694004125.843288,4359,0,1
2,Payment,1694004125.847658,992,0,1
1,NewOrder,1694004125.848661,3141,0,1
2,Payment,1694004125.851812,1704,0,1
1,NewOrder,1694004125.853525,3795,0,1
2,Payment,1694004125.857339,1289,0,1
2,Payment,1694004125.858638,1854,0,1
1,NewOrder,1694004125.860502,3762,0,1
1,NewOrder,1694004125.864275,3539,0,1
1,NewOrder,1694004125.867823,4929,0,1
2,Payment,1694004125.872764,1028,0,1
1,NewOrder,1694004125.873802,2965,0,1
2,Payment,1694004125.876777,972,0,1
1,NewOrder,1694004125.877758,4119,0,1
1,NewOrder,1694004125.881887,2650,0,1
1,NewOrder,1694004125.884547,3260,0,1
2,Payment,1694004125.887817,1830,0,1
2,Payment,1694004125.889658,2081,0,1
2,Payment,1694004125.891750,881,0,1
2,Payment,1694004125.892641,914,0,1
1,NewOrder,1694004125.893565,7740,0,1
1,NewOrder,1694004125.901323,3032,0,1
2,Payment,1694004125.904368,1732,0,1
1,NewOrder,1694004125.906111,3198,0,1
5,StockLevel,1694004125.909319,1217,0,1
1,NewOrder,1694004125.910544,3619,0,1
2,Payment,1694004125.914172,1600,0,1
2,Payment,1694004125.915782,1511,0,1
1,NewOrder,1694004125.917302,4428,0,1
2,Payment,1694004125.921738,872,0,1
1,NewOrder,1694004125.922619,4594,0,1
2,Payment,1694004125.927221,855,0,1
3,OrderStatus,1694004125.928084,1365,0,1
1,NewOrder,1694004125.929457,3551,0,1
2,Payment,1694004125.933017,1618,0,1
2,Payment,1694004125.934643,821,0,1
2,Payment,1694004125.935472,841,0,1
2,Payment,1694004125.936321,1529,0,1
1,NewOrder,1694004125.937858,3064,0,1
2,Payment,1694004125.940930,957,0,1
2,Payment,1694004125.941895,1524,0,1
2,Payment,1694004125.943426,1736,0,1
4,Delivery,1694004125.945171,8897,0,1
1,NewOrder,1694004125.954075,3051,0,1
1,NewOrder,1694004125.957133,2449,0,1
1,NewOrder,1694004125.959590,3893,0,1
1,NewOrder,1694004125.963491,3831,0,1
2,Payment,1694004125.967333,877,0,1
1,NewOrder,1694004125.968218,3826,0,1
2,Payment,1694004125.972054,874,0,1
1,NewOrder,1694004125.972936,4363,0,1
1,NewOrder,1694004125.977309,4935,0,1
2,Payment,1694004125.982255,1650,0,1
1,NewOrder,1694004125.983914,5556,0,1
4,Delivery,1694004125.989481,9207,0,1
2,Payment,1694004125.998698,1574,0,1
1,NewOrder,1694004126.000281,6358,0,1
1,NewOrder,1694004126.006652,6791,0,1
2,Payment,1694004126.013455,1581,0,1
2,Payment,1694004126.015045,1582,0,1
2,Payment,1694004126.016637,2250,0,1
2,Payment,1694004126.018896,1926,0,1
2,Payment,1694004126.020832,2280,0,1
2,Payment,1694004126.023122,1558,0,1
5,StockLevel,1694004126.024689,1097,0,1
3,OrderStatus,1694004126.025795,1190,0,1
2,Payment,1694004126.026994,950,0,1
2,Payment,1694004126.027952,952,0,1
1,NewOrder,1694004126.028914,4203,0,1
1,NewOrder,1694004126.033127,3923,0,1
1,NewOrder,1694004126.037060,2665,0,1
2,Payment,1694004126.039735,1800,0,1
4,Delivery,1694004126.041544,10154,0,1
2,Payment,1694004126.051709,1718,0,1
2,Payment,1694004126.053438,1711,0,1
2,Payment,1694004126.055160,1763,0,1
1,NewOrder,1694004126.056935,2947,0,1
5,StockLevel,1694004126.059892,817,0,1
2,Payment,1694004126.060719,1663,0,1
2,Payment,1694004126.062391,1658,0,1
1,NewOrder,1694004126.064059,2700,0,1
2,Payment,1694004126.066769,1763,0,1
2,Payment,1694004126.068545,3204,0,1
1,NewOrder,1694004126.071760,4173,0,1
1,NewOrder,1694004126.075943,3390,0,1
1,NewOrder,1694004126.079341,3986,0,1
5,StockLevel,1694004126.083335,717,0,1
2,Payment,1694004126.084059,873,0,1
1,NewOrder,1694004126.084940,3052,0,1
2,Payment,1694004126.088000,1584,0,1
2,Payment,1694004126.089592,1684,0,1
1,NewOrder,1694004126.091284,5312,0,1
2,Payment,1694004126.096606,1784,0,1
1,NewOrder,1694004126.098398,2707,0,1
2,Payment,1694004126.101113,1542,0,1
2,Payment,1694004126.102664,1492,0,1
2,Payment,1694004126.104163,859,0,1
2,Payment,1694004126.105031,829,0,1
1,NewOrder,1694004126.105904,4764,0,1
1,NewOrder,1694004126.110711,3810,0,1
1,NewOrder,1694004126.114533,4260,0,1
2,Payment,1694004126.118801,1658,0,1
2,Payment,1694004126.120469,881,0,1
1,NewOrder,1694004126.121357,2460,0,1
2,Payment,1694004126.123825,1642,0,1
1,NewOrder,1694004126.125475,4759,0,1
1,NewOrder,1694004126.130243,4570,0,1
2,Payment,1694004126.134821,877,0,1
1,NewOrder,1694004126.135705,3945,0,1
2,Payment,1694004126.139659,1546,0,1
1,NewOrder,1694004126.141213,4940,0,1
2,Payment,1694004126.146161,1570,0,1
1,NewOrder,1694004126.147739,4452,0,1
1,NewOrder,1694004126.152200,4154,0,1
3,OrderStatus,1694004126.156363,1243,0,1
2,Payment,1694004126.157613,925,0,1
2,Payment,1694004126.158545,1585,0,1
4,Delivery,1694004126.160138,9515,0,1
1,NewOrder,1694004126.169661,3915,0,1
2,Payment,1694004126.173583,931,0,1
2,Payment,1694004126.174522,919,0,1
4,Delivery,1694004126.175448,9597,0,1
3,OrderStatus,1694004126.185052,788,0,1
2,Payment,1694004126.185848,932,0,1
2,Payment,1694004126.186787,899,0,1
1,NewOrder,1694004126.187694,3531,0,1
2,Payment,1694004126.191232,900,0,1
1,NewOrder,1694004126.192138,3844,0,1
2,Payment,1694004126.195990,1571,0,1
2,Payment,1694004126.197568,918,0,1
4,Delivery,1694004126.198493,9686,0,1
2,Payment,1694004126.208187,1651,0,1
2,Payment,1694004126.209845,1586,0,1
1,NewOrder,1694004126.211437,2449,0,1
5,StockLevel,1694004126.213893,746,0,1
1,NewOrder,1694004126.214644,3545,0,1
2,Payment,1694004126.218197,943,0,1
2,Payment,1694004126.219147,1778,0,1
3,OrderStatus,1694004126.220932,704,0,1
1,NewOrder,1694004126.221643,2726,0,1
2,Payment,1694004126.224377,1617,0,1
1,NewOrder,1694004126.226001,2767,0,1
4,Delivery,1694004126.228776,9718,0,1
1,NewOrder,1694004126.238502,2845,0,1
1,NewOrder,1694004126.241355,5450,0,1
1,NewOrder,1694004126.246813,2693,0,1
1,NewOrder,1694004126.249512,4469,0,1
2,Payment,1694004126.253989,1596,0,1
2,Payment,1694004126.255591,1603,0,1
1,NewOrder,1694004126.257201,5359,0,1
3,OrderStatus,1694004126.262569,1265,0,1
2,Payment,1694004126.263841,1599,0,1
1,NewOrder,1694004126.265447,2993,0,1
1,NewOrder,1694004126.268448,4345,0,1
1,NewOrder,1694004126.272800,2835,0,1
2,Payment,1694004126.275642,1619,0,1
4,Delivery,1694004126.277268,9510,0,1
1,NewOrder,1694004126.286787,3292,0,1
4,Delivery,1694004126.290086,9506,0,1
2,Payment,1694004126.299601,954,0,1
1,NewOrder,1694004126.300562,4340,0,1
2,Payment,1694004126.304909,958,0,1
2,Payment,1694004126.305874,932,0,1
2,Payment,1694004126.306814,923,0,1
1,NewOrder,1694004126.307744,2306,0,1
1,NewOrder,1694004126.310056,5188,0,1
2,Payment,1694004126.315251,1727,0,1
2,Payment,1694004126.316985,1692,0,1
2,Payment,1694004126.318684,910,0,1
1,NewOrder,1694004126.319601,4272,0,1
2,Payment,1694004126.323880,1589,0,1
1,NewOrder,1694004126.325476,5181,0,1
2,Payment,1694004126.330671,1815,0,1
2,Payment,1694004126.332494,1556,0,1
1,NewOrder,1694004126.334058,4586,0,1
2,Payment,1694004126.338651,1651,0,1
3,OrderStatus,1694004126.340311,1231,0,1
1,NewOrder,1694004126.341549,4488,0,1
2,Payment,1694004126.346045,1051,0,1
1,NewOrder,1694004126.347103,5596,0,1
2,Payment,1694004126.352706,1564,0,1
1,NewOrder,1694004126.354277,3789,0,1
1,NewOrder,1694004126.358073,4871,0,1
2,Payment,1694004126.362951,1606,0,1
2,Payment,1694004126.364564,908,0,1
1,NewOrder,1694004126.365478,2585,0,1
2,Payment,1694004126.368071,1723,0,1
1,NewOrder,1694004126.369801,4111,0,1
1,NewOrder,1694004126.373920,4538,0,1
2,Payment,1694004126.378466,1569,0,1
1,NewOrder,1694004126.380041,4936,0,1
1,NewOrder,1694004126.384984,5260,0,1
2,Payment,1694004126.390251,904,0,1
2,Payment,1694004126.391162,1626,0,1
2,Payment,1694004126.392795,1561,0,1
2,Payment,1694004126.394363,1534,0,1
2,Payment,1694004126.395904,1648,0,1
1,NewOrder,1694004126.397559,4367,0,1
2,Payment,1694004126.401933,904,0,1
1,NewOrder,1694004126.402844,3370,0,1
2,Payment,1694004126.406221,1535,0,1
1,NewOrder,1694004126.407763,3148,0,1
5,StockLevel,1694004126.410917,1047,0,1
1,NewOrder,1694004126.411970,2283,0,1
2,Payment,1694004126.414260,1517,0,1
1,NewOrder,1694004126.415784,4403,0,1
2,Payment,1694004126.420195,1679,0,1
1,NewOrder,1694004126.421880,4209,0,1
2,Payment,1694004126.426096,1672,0,1
4,Delivery,1694004126.427774,9628,0,1
1,NewOrder,1694004126.437412,5208,0,1
2,Payment,1694004126.442631,1591,0,1
1,NewOrder,1694004126.444230,4642,0,1
2,Payment,1694004126.448881,1620,0,1
1,NewOrder,1694004126.450511,3563,0,1
2,Payment,1694004126.454082,1589,0,1
1,NewOrder,1694004126.455678,3310,0,1
1,NewOrder,1694004126.458995,2653,0,1
2,Payment,1694004126.461656,931,0,1
1,NewOrder,1694004126.462594,3103,0,1
4,Delivery,1694004126.465704,10427,0,1
2,Payment,1694004126.476139,1623,0,1
2,Payment,1694004126.477769,932,0,1
2,Payment,1694004126.478709,920,0,1
1,NewOrder,1694004126.479637,3924,0,1
1,NewOrder,1694004126.483569,2487,0,1
2,Payment,1694004126.486063,1771,0,1
2,Payment,1694004126.487876,1690,0,1
2,Payment,1694004126.489578,1990,0,1
2,Payment,1694004126.491574,914,0,1
1,NewOrder,1694004126.492493,2632,0,1
1,NewOrder,1694004126.495129,5844,0,1
2,Payment,1694004126.500980,1095,0,1
2,Payment,1694004126.502080,1939,0,1
1,NewOrder,1694004126.504025,4454,0,1
1,NewOrder,1694004126.508484,5291,0,1
1,NewOrder,1694004126.513781,4588,0,1
1,NewOrder,1694004126.518375,3142,0,1
2,Payment,1694004126.521523,1640,0,1
4,Delivery,1694004126.523169,9783,0,1
2,Payment,1694004126.532957,967,0,1
1,NewOrder,1694004126.533929,5909,0,1
2,Payment,1694004126.539843,1585,0,1
1,NewOrder,1694004126.541433,5290,0,1
4,Delivery,1694004126.546728,9570,0,1
1,NewOrder,1694004126.556305,4404,0,1
1,NewOrder,1694004126.560715,5389,0,1
1,NewOrder,1694004126.566110,4523,0,1
2,Payment,1694004126.570637,962,0,1
1,NewOrder,1694004126.571606,5593,0,1
2,Payment,1694004126.577204,1574,0,1
2,Payment,1694004126.578782,1551,0,1
2,Payment,1694004126.580338,1618,0,1
1,NewOrder,1694004126.581961,2654,0,1
1,NewOrder,1694004126.584619,3806,0,1
2,Payment,1694004126.588431,951,0,1
2,Payment,1694004126.589387,1638,0,1
1,NewOrder,1694004126.591029,5256,0,1
2,Payment,1694004126.596290,1592,0,1
1,NewOrder,1694004126.597887,2851,0,1
1,NewOrder,1694004126.600743,3595,0,1
1,NewOrder,1694004126.604343,3324,0,1
1,NewOrder,1694004126.607672,2682,0,1
1,NewOrder,1694004126.610358,4375,0,1
1,NewOrder,1694004126.614737,2930,0,1
2,Payment,1694004126.617672,942,0,1
1,NewOrder,1694004126.618619,3325,0,1
2,Payment,1694004126.621948,1567,0,1
3,OrderStatus,1694004126.623519,1327,0,1
1,NewOrder,1694004126.624851,2807,0,1
1,NewOrder,1694004126.627664,3536,0,1
1,NewOrder,1694004126.631205,4820,0,1
1,NewOrder,1694004126.636029,4340,0,1
1,NewOrder,1694004126.640374,5627,0,1
1,NewOrder,1694004126.646006,4439,0,1
2,Payment,1694004126.650449,952,0,1
2,Payment,1694004126.651406,916,0,1
3,OrderStatus,1694004126.652326,685,0,1
2,Payment,1694004126.653016,1588,0,1
2,Payment,1694004126.654609,1650,0,1
2,Payment,1694004126.656263,955,0,1
1,NewOrder,1694004126.657223,5241,0,1
2,Payment,1694004126.662471,1647,0,1
2,Payment,1694004126.664123,1588,0,1
2,Payment,1694004126.665716,937,0,1
1,NewOrder,1694004126.666658,4149,0,1
1,NewOrder,1694004126.670812,3812,0,1
1,NewOrder,1694004126.674629,2716,0,1
2,Payment,1694004126.677351,1849,0,1
2,Payment,1694004126.679204,1720,0,1
1,NewOrder,1694004126.680930,4613,0,1
2,Payment,1694004126.685549,1598,0,1
1,NewOrder,1694004126.687156,3130,0,1
3,OrderStatus,1694004126.690291,1311,0,1
1,NewOrder,1694004126.691608,4740,0,1
2,Payment,1694004126.696354,939,0,1
1,NewOrder,1694004126.697298,3129,0,1
2,Payment,1694004126.700432,952,0,1
2,Payment,1694004126.701388,1605,0,1
2,Payment,1694004126.702997,1571,0,1
2,Payment,1694004126.704573,1588,0,1
2,Payment,1694004126.706166,896,0,1
1,NewOrder,1694004126.707066,4212,0,1
2,Payment,1694004126.711283,938,0,1
2,Payment,1694004126.712227,934,0,1
1,NewOrder,1694004126.713166,4166,0,1
5,StockLevel,1694004126.717337,975,0,1
4,Delivery,1694004126.718317,9755,0,1
1,NewOrder,1694004126.728077,4134,0,1
1,NewOrder,1694004126.732216,3697,0,1
2,Payment,1694004126.735917,1025,0,1
1,NewOrder,1694004126.736948,5267,0,1
2,Payment,1694004126.742220,1590,0,1
1,NewOrder,1694004126.743815,4958,0,1
1,NewOrder,1694004126.748777,3521,0,1
1,NewOrder,1694004126.752303,2343,0,1
1,NewOrder,1694004126.754651,3813,0,1
2,Payment,1694004126.758468,903,0,1
1,NewOrder,1694004126.759376,4147,0,1
1,NewOrder,1694004126.763531,4862,0,1
1,NewOrder,1694004126.768400,4619,0,1
1,NewOrder,1694004126.773025,2324,0,1
2,Payment,1694004126.775355,1992,0,1
1,NewOrder,1694004126.777353,5355,0,1
2,Payment,1694004126.782713,918,0,1
1,NewOrder,1694004126.783638,4953,0,1
2,Payment,1694004126.788597,1003,0,1
1,NewOrder,1694004126.789607,5080,0,1
2,Payment,1694004126.794695,1675,0,1
1,NewOrder,1694004126.796376,5689,0,1
2,Payment,1694004126.802071,1627,0,1
1,NewOrder,1694004126.803703,5088,0,1
1,NewOrder,1694004126.808796,3696,0,1
2,Payment,1694004126.812497,952,0,1
5,StockLevel,1694004126.813454,1039,0,1
1,NewOrder,1694004126.814497,4321,0,1
2,Payment,1694004126.818823,1557,0,1
2,Payment,1694004126.820384,1650,0,1
2,Payment,1694004126.822038,1548,0,1
2,Payment,1694004126.823591,1554,0,1
2,Payment,1694004126.825149,901,0,1
2,Payment,1694004126.826055,887,0,1
1,NewOrder,1694004126.826948,2471,0,1
2,Payment,1694004126.829423,904,0,1
