Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694004213.605713,16417,0,1
2,Payment,1694004213.622225,3852,0,1
1,NewOrder,1694004213.626098,7783,0,1
1,NewOrder,1694004213.633904,7589,0,1
2,Payment,1694004213.641520,3847,0,1
5,StockLevel,1694004213.645392,2259,0,1
2,Payment,1694004213.647679,3381,0,1
1,NewOrder,1694004213.651090,5976,0,1
2,Payment,1694004213.657093,4414,0,1
1,NewOrder,1694004213.661531,8241,0,1
2,Payment,1694004213.669797,3704,0,1
1,NewOrder,1694004213.673524,3985,0,1
1,NewOrder,1694004213.677531,7031,0,1
2,Payment,1694004213.684586,3725,0,1
2,Payment,1694004213.688333,1913,0,1
2,Payment,1694004213.690269,2153,0,1
5,StockLevel,1694004213.692442,957,0,1
1,NewOrder,1694004213.693414,7396,0,1
2,Payment,1694004213.700845,2086,0,1
1,NewOrder,1694004213.702951,10196,0,1
1,NewOrder,1694004213.713193,3449,0,1
1,NewOrder,1694004213.716670,7867,0,1
2,Payment,1694004213.724564,3250,0,1
1,NewOrder,1694004213.727837,6755,0,1
5,StockLevel,1694004213.734620,1374,0,1
2,Payment,1694004213.736010,2339,0,1
1,NewOrder,1694004213.738369,7260,0,1
4,Delivery,1694004213.745654,16084,0,1
2,Payment,1694004213.761765,2582,0,1
1,NewOrder,1694004213.764370,4235,0,1
2,Payment,1694004213.768627,1457,0,1
1,NewOrder,1694004213.770106,6043,0,1
1,NewOrder,1694004213.776170,4796,0,1
2,Payment,1694004213.780999,2091,0,1
2,Payment,1694004213.783118,1811,0,1
2,Payment,1694004213.784949,2097,0,1
1,NewOrder,1694004213.787064,4676,0,1
1,NewOrder,1694004213.791762,5803,0,1
1,NewOrder,1694004213.797593,6078,0,1
2,Payment,1694004213.803699,2170,0,1
4,Delivery,1694004213.805895,11969,0,1
2,Payment,1694004213.817897,1710,0,1
1,NewOrder,1694004213.819631,3426,0,1
1,NewOrder,1694004213.823092,4834,0,1
1,NewOrder,1694004213.827948,3734,0,1
2,Payment,1694004213.831708,3156,0,1
1,NewOrder,1694004213.834886,7832,0,1
1,NewOrder,1694004213.842739,6005,0,1
1,NewOrder,1694004213.848764,5349,0,1
2,Payment,1694004213.854134,2315,0,1
2,Payment,1694004213.856472,1765,0,1
2,Payment,1694004213.858253,1907,0,1
1,NewOrder,1694004213.860175,3921,0,1
1,NewOrder,1694004213.864118,3697,0,1
2,Payment,1694004213.867834,1499,0,1
2,Payment,1694004213.869348,1240,0,1
2,Payment,1694004213.870603,1715,0,1
1,NewOrder,1694004213.872331,3576,0,1
1,NewOrder,1694004213.875919,5978,0,1
1,NewOrder,1694004213.881917,3416,0,1
2,Payment,1694004213.885349,1975,0,1
1,NewOrder,1694004213.887340,4858,0,1
1,NewOrder,1694004213.892216,3462,0,1
1,NewOrder,1694004213.895695,5387,0,1
2,Payment,1694004213.901113,2346,0,1
1,NewOrder,1694004213.903480,4697,0,1
1,NewOrder,1694004213.908198,4536,0,1
2,Payment,1694004213.912758,2372,0,1
2,Payment,1694004213.915148,1095,0,1
2,Payment,1694004213.916256,1806,0,1
2,Payment,1694004213.918075,1066,0,1
2,Payment,1694004213.919153,1042,0,1
1,NewOrder,1694004213.920205,5475,0,1
2,Payment,1694004213.925705,1346,0,1
1,NewOrder,1694004213.927069,7437,0,1
2,Payment,1694004213.934536,1182,0,1
1,NewOrder,1694004213.935746,4850,0,1
1,NewOrder,1694004213.940622,3247,0,1
2,Payment,1694004213.943888,1514,0,1
2,Payment,1694004213.945418,1355,0,1
2,Payment,1694004213.946787,3231,0,1
3,OrderStatus,1694004213.950037,3074,0,1
5,StockLevel,1694004213.953133,1183,0,1
1,NewOrder,1694004213.954331,4717,0,1
1,NewOrder,1694004213.959074,3679,0,1
2,Payment,1694004213.962775,2249,0,1
5,StockLevel,1694004213.965044,1047,0,1
1,NewOrder,1694004213.966105,5607,0,1
4,Delivery,1694004213.971733,13549,0,1
1,NewOrder,1694004213.985312,5571,0,1
2,Payment,1694004213.990912,1086,0,1
2,Payment,1694004213.992009,1827,0,1
1,NewOrder,1694004213.993847,5920,0,1
1,NewOrder,1694004213.999783,4767,0,1
1,NewOrder,1694004214.004565,4669,0,1
3,OrderStatus,1694004214.009249,1380,0,1
1,NewOrder,1694004214.010698,5620,0,1
2,Payment,1694004214.016332,1129,0,1
2,Payment,1694004214.017473,998,0,1
1,NewOrder,1694004214.018482,5023,0,1
2,Payment,1694004214.023518,1968,0,1
4,Delivery,1694004214.025498,9863,0,1
1,NewOrder,1694004214.035378,4132,0,1
1,NewOrder,1694004214.039524,2460,0,1
2,Payment,1694004214.041995,1118,0,1
1,NewOrder,1694004214.043124,3690,0,1
1,NewOrder,1694004214.046844,3216,0,1
1,NewOrder,1694004214.050076,4826,0,1
2,Payment,1694004214.054914,1807,0,1
1,NewOrder,1694004214.056732,5914,0,1
2,Payment,1694004214.062662,1790,0,1
1,NewOrder,1694004214.064463,3176,0,1
2,Payment,1694004214.067649,1758,0,1
3,OrderStatus,1694004214.069418,2152,0,1
2,Payment,1694004214.071581,2077,0,1
2,Payment,1694004214.073668,1065,0,1
2,Payment,1694004214.074743,1828,0,1
2,Payment,1694004214.076582,2130,0,1
2,Payment,1694004214.078722,1822,0,1
1,NewOrder,1694004214.080554,3989,0,1
2,Payment,1694004214.084553,1746,0,1
3,OrderStatus,1694004214.086309,2014,0,1
2,Payment,1694004214.088333,1141,0,1
1,NewOrder,1694004214.089485,2744,0,1
2,Payment,1694004214.092238,1848,0,1
5,StockLevel,1694004214.094111,1163,0,1
2,Payment,1694004214.095283,1766,0,1
2,Payment,1694004214.097104,1721,0,1
1,NewOrder,1694004214.098846,3239,0,1
5,StockLevel,1694004214.102094,1190,0,1
1,NewOrder,1694004214.103293,3836,0,1
5,StockLevel,1694004214.107140,840,0,1
5,StockLevel,1694004214.107987,867,0,1
2,Payment,1694004214.108862,1108,0,1
2,Payment,1694004214.109979,1716,0,1
2,Payment,1694004214.111704,2465,0,1
2,Payment,1694004214.114178,1696,0,1
1,NewOrder,1694004214.115883,4625,0,1
1,NewOrder,1694004214.120517,3279,0,1
2,Payment,1694004214.123805,1850,0,1
1,NewOrder,1694004214.125665,2735,0,1
2,Payment,1694004214.128409,1032,0,1
4,Delivery,1694004214.129450,9876,0,1
2,Payment,1694004214.139336,1701,0,1
1,NewOrder,1694004214.141046,2982,0,1
1,NewOrder,1694004214.144037,5213,0,1
2,Payment,1694004214.149263,1705,0,1
1,NewOrder,1694004214.150977,3204,0,1
2,Payment,1694004214.154191,1880,0,1
2,Payment,1694004214.156080,1762,0,1
2,Payment,1694004214.157851,1950,0,1
1,NewOrder,1694004214.159813,5262,0,1
1,NewOrder,1694004214.165087,2950,0,1
1,NewOrder,1694004214.168046,4457,0,1
2,Payment,1694004214.172514,1780,0,1
1,NewOrder,1694004214.174305,3180,0,1
2,Payment,1694004214.177498,2128,0,1
1,NewOrder,1694004214.179638,3092,0,1
1,NewOrder,1694004214.182741,3783,0,1
2,Payment,1694004214.186535,1767,0,1
5,StockLevel,1694004214.188312,1226,0,1
2,Payment,1694004214.189546,1120,0,1
2,Payment,1694004214.190675,1147,0,1
1,NewOrder,1694004214.191836,4237,0,1
4,Delivery,1694004214.196085,10794,0,1
2,Payment,1694004214.206903,1077,0,1
3,OrderStatus,1694004214.207999,2134,0,1
2,Payment,1694004214.210150,1138,0,1
2,Payment,1694004214.211302,1833,0,1
1,NewOrder,1694004214.213148,3607,0,1
1,NewOrder,1694004214.216766,5082,0,1
1,NewOrder,1694004214.221860,5158,0,1
1,NewOrder,1694004214.227029,4340,0,1
1,NewOrder,1694004214.231379,2487,0,1
2,Payment,1694004214.233876,1750,0,1
2,Payment,1694004214.235635,1040,0,1
2,Payment,1694004214.236684,1081,0,1
1,NewOrder,1694004214.237775,5288,0,1
2,Payment,1694004214.243077,1781,0,1
2,Payment,1694004214.244867,1071,0,1
2,Payment,1694004214.245948,1697,0,1
1,NewOrder,1694004214.247654,5095,0,1
1,NewOrder,1694004214.252764,4511,0,1
3,OrderStatus,1694004214.257317,2234,0,1
5,StockLevel,1694004214.259563,948,0,1
4,Delivery,1694004214.260522,11049,0,1
1,NewOrder,1694004214.271597,5157,0,1
2,Payment,1694004214.276777,1153,0,1
2,Payment,1694004214.277945,1838,0,1
4,Delivery,1694004214.279796,10559,0,1
1,NewOrder,1694004214.290373,4577,0,1
1,NewOrder,1694004214.294965,4929,0,1
2,Payment,1694004214.299907,1128,0,1
2,Payment,1694004214.301047,1759,0,1
1,NewOrder,1694004214.302815,6141,0,1
1,NewOrder,1694004214.308972,3856,0,1
1,NewOrder,1694004214.312841,6463,0,1
1,NewOrder,1694004214.319320,6960,0,1
5,StockLevel,1694004214.326297,874,0,1
2,Payment,1694004214.327180,2203,0,1
5,StockLevel,1694004214.329394,767,0,1
1,NewOrder,1694004214.330170,4061,0,1
1,NewOrder,1694004214.334240,4251,0,1
1,NewOrder,1694004214.338503,3980,0,1
2,Payment,1694004214.342495,1864,0,1
2,Payment,1694004214.344370,1760,0,1
2,Payment,1694004214.346139,1005,0,1
3,OrderStatus,1694004214.347156,1197,0,1
1,NewOrder,1694004214.348363,4159,0,1
1,NewOrder,1694004214.352533,5028,0,1
4,Delivery,1694004214.357572,11932,0,1
1,NewOrder,1694004214.369515,3220,0,1
1,NewOrder,1694004214.372745,2965,0,1
2,Payment,1694004214.375720,1743,0,1
2,Payment,1694004214.377475,1892,0,1
1,NewOrder,1694004214.379376,2893,0,1
1,NewOrder,1694004214.382278,5025,0,1
2,Payment,1694004214.387312,1887,0,1
2,Payment,1694004214.389208,2063,0,1
2,Payment,1694004214.391280,1030,0,1
2,Payment,1694004214.392319,1947,0,1
1,NewOrder,1694004214.394277,3823,0,1
2,Payment,1694004214.398109,1664,0,1
1,NewOrder,1694004214.399783,4253,0,1
2,Payment,1694004214.404045,1018,0,1
1,NewOrder,1694004214.405072,2809,0,1
1,NewOrder,1694004214.407890,3572,0,1
1,NewOrder,1694004214.411471,5111,0,1
2,Payment,1694004214.416594,2161,0,1
2,Payment,1694004214.418766,1181,0,1
2,Payment,1694004214.419957,1743,0,1
2,Payment,1694004214.421712,1697,0,1
2,Payment,1694004214.423420,1026,0,1
2,Payment,1694004214.424456,1665,0,1
1,NewOrder,1694004214.426130,4072,0,1
2,Payment,1694004214.430213,1702,0,1
1,NewOrder,1694004214.431925,2973,0,1
2,Payment,1694004214.434907,1807,0,1
1,NewOrder,1694004214.436734,5585,0,1
2,Payment,1694004214.442341,1140,0,1
2,Payment,1694004214.443492,1993,0,1
2,Payment,1694004214.445495,1778,0,1
1,NewOrder,1694004214.447282,4306,0,1
1,NewOrder,1694004214.451598,2586,0,1
1,NewOrder,1694004214.454194,5484,0,1
1,NewOrder,1694004214.459688,4309,0,1
1,NewOrder,1694004214.464008,5245,0,1
1,NewOrder,1694004214.469263,5150,0,1
2,Payment,1694004214.474423,1684,0,1
1,NewOrder,1694004214.476116,5262,0,1
1,NewOrder,1694004214.481386,4120,0,1
1,NewOrder,1694004214.485516,3510,0,1
2,Payment,1694004214.489035,1036,0,1
2,Payment,1694004214.490079,1011,0,1
1,NewOrder,1694004214.491098,4361,0,1
2,Payment,1694004214.495483,1929,0,1
2,Payment,1694004214.497432,1702,0,1
1,NewOrder,1694004214.499142,5642,0,1
1,NewOrder,1694004214.504795,3358,0,1
2,Payment,1694004214.508162,991,0,1
1,NewOrder,1694004214.509162,2961,0,1
5,StockLevel,1694004214.512131,1030,0,1
2,Payment,1694004214.513168,974,0,1
2,Payment,1694004214.514151,1617,0,1
1,NewOrder,1694004214.515776,4602,0,1
2,Payment,1694004214.520387,1017,0,1
4,Delivery,1694004214.521413,9935,0,1
1,NewOrder,1694004214.531356,2461,0,1
2,Payment,1694004214.533825,1643,0,1
1,NewOrder,1694004214.535477,5296,0,1
2,Payment,1694004214.540786,1838,0,1
2,Payment,1694004214.542633,987,0,1
1,NewOrder,1694004214.543629,5061,0,1
2,Payment,1694004214.548698,983,0,1
2,Payment,1694004214.549689,1685,0,1
2,Payment,1694004214.551382,1763,0,1
2,Payment,1694004214.553153,1705,0,1
5,StockLevel,1694004214.554867,875,0,1
5,StockLevel,1694004214.555748,1041,0,1
1,NewOrder,1694004214.556794,2912,0,1
1,NewOrder,1694004214.559714,3223,0,1
2,Payment,1694004214.562946,977,0,1
1,NewOrder,1694004214.563930,3570,0,1
2,Payment,1694004214.567508,1008,0,1
2,Payment,1694004214.568525,981,0,1
2,Payment,1694004214.569514,1637,0,1
2,Payment,1694004214.571159,1629,0,1
2,Payment,1694004214.572796,970,0,1
2,Payment,1694004214.573773,1099,0,1
5,StockLevel,1694004214.574881,818,0,1
2,Payment,1694004214.575706,1657,0,1
1,NewOrder,1694004214.577371,4519,0,1
2,Payment,1694004214.581901,1057,0,1
2,Payment,1694004214.582969,1106,0,1
2,Payment,1694004214.584083,1673,0,1
2,Payment,1694004214.585764,1653,0,1
1,NewOrder,1694004214.587426,4455,0,1
2,Payment,1694004214.591890,984,0,1
2,Payment,1694004214.592881,1632,0,1
2,Payment,1694004214.594522,1621,0,1
2,Payment,1694004214.596151,1789,0,1
2,Payment,1694004214.597949,1159,0,1
2,Payment,1694004214.599117,1614,0,1
2,Payment,1694004214.600739,1740,0,1
1,NewOrder,1694004214.602487,5332,0,1
2,Payment,1694004214.607828,1651,0,1
1,NewOrder,1694004214.609487,2819,0,1
1,NewOrder,1694004214.612316,3899,0,1
2,Payment,1694004214.616223,985,0,1
1,NewOrder,1694004214.617217,3069,0,1
1,NewOrder,1694004214.620294,3542,0,1
1,NewOrder,1694004214.623844,4687,0,1
1,NewOrder,1694004214.628538,4498,0,1
2,Payment,1694004214.633045,966,0,1
1,NewOrder,1694004214.634018,3347,0,1
2,Payment,1694004214.637373,963,0,1
1,NewOrder,1694004214.638344,3377,0,1
2,Payment,1694004214.641730,973,0,1
1,NewOrder,1694004214.642710,4212,0,1
1,NewOrder,1694004214.646931,2787,0,1
3,OrderStatus,1694004214.649726,959,0,1
2,Payment,1694004214.650694,1685,0,1
1,NewOrder,1694004214.652387,4566,0,1
1,NewOrder,1694004214.656961,2957,0,1
2,Payment,1694004214.659926,1043,0,1
2,Payment,1694004214.660993,1007,0,1
2,Payment,1694004214.662008,1551,0,1
1,NewOrder,1694004214.663567,2437,0,1
2,Payment,1694004214.666012,1523,0,1
1,NewOrder,1694004214.667543,5523,0,1
1,NewOrder,1694004214.673075,4906,0,1
2,Payment,1694004214.677991,901,0,1
2,Payment,1694004214.678901,1533,0,1
2,Payment,1694004214.680442,909,0,1
2,Payment,1694004214.681359,857,0,1
2,Payment,1694004214.682223,1512,0,1
2,Payment,1694004214.683744,1500,0,1
1,NewOrder,1694004214.685251,3683,0,1
1,NewOrder,1694004214.688942,4886,0,1
1,NewOrder,1694004214.693837,3844,0,1
1,NewOrder,1694004214.697689,2610,0,1
3,OrderStatus,1694004214.700307,1440,0,1
2,Payment,1694004214.701756,1034,0,1
1,NewOrder,1694004214.702799,2356,0,1
2,Payment,1694004214.705163,1555,0,1
1,NewOrder,1694004214.706725,2964,0,1
2,Payment,1694004214.709697,1630,0,1
2,Payment,1694004214.711335,1518,0,1
2,Payment,1694004214.712861,900,0,1
2,Payment,1694004214.713769,1634,0,1
2,Payment,1694004214.715411,1578,0,1
1,NewOrder,1694004214.716997,2762,0,1
5,StockLevel,1694004214.719767,1028,0,1
2,Payment,1694004214.720801,1512,0,1
1,NewOrder,1694004214.722321,2671,0,1
2,Payment,1694004214.725000,1525,0,1
1,NewOrder,1694004214.726533,2976,0,1
5,StockLevel,1694004214.729517,848,0,1
3,OrderStatus,1694004214.730372,1424,0,1
2,Payment,1694004214.731803,1517,0,1
1,NewOrder,1694004214.733328,5135,0,1
1,NewOrder,1694004214.738472,3002,0,1
1,NewOrder,1694004214.741481,2989,0,1
1,NewOrder,1694004214.744477,3597,0,1
1,NewOrder,1694004214.748081,2576,0,1
2,Payment,1694004214.750665,1526,0,1
3,OrderStatus,1694004214.752198,1221,0,1
2,Payment,1694004214.753426,1535,0,1
1,NewOrder,1694004214.754969,3139,0,1
1,NewOrder,1694004214.758115,4955,0,1
2,Payment,1694004214.763078,905,0,1
1,NewOrder,1694004214.763994,4582,0,1
3,OrderStatus,1694004214.768585,823,0,1
2,Payment,1694004214.769419,1599,0,1
2,Payment,1694004214.771029,1720,0,1
1,NewOrder,1694004214.772759,4576,0,1
1,NewOrder,1694004214.777346,3053,0,1
2,Payment,1694004214.780410,1584,0,1
1,NewOrder,1694004214.782002,4665,0,1
1,NewOrder,1694004214.786676,4551,0,1
2,Payment,1694004214.791236,1581,0,1
1,NewOrder,1694004214.792826,4871,0,1
2,Payment,1694004214.797705,952,0,1
2,Payment,1694004214.798696,2251,0,1
2,Payment,1694004214.800973,1068,0,1
2,Payment,1694004214.802049,1572,0,1
2,Payment,1694004214.803628,918,0,1
5,StockLevel,1694004214.804551,1094,0,1
1,NewOrder,1694004214.805649,3823,0,1
1,NewOrder,1694004214.809478,4842,0,1
2,Payment,1694004214.814327,1585,0,1
1,NewOrder,1694004214.815917,2865,0,1
3,OrderStatus,1694004214.818788,826,0,1
1,NewOrder,1694004214.819620,3403,0,1
1,NewOrder,1694004214.823029,3258,0,1
1,NewOrder,1694004214.826295,3746,0,1
2,Payment,1694004214.830048,1655,0,1
2,Payment,1694004214.831711,1719,0,1
1,NewOrder,1694004214.833438,3691,0,1
4,Delivery,1694004214.837137,10782,0,1
4,Delivery,1694004214.847928,11599,0,1
5,StockLevel,1694004214.859535,860,0,1
2,Payment,1694004214.860401,1650,0,1
2,Payment,1694004214.862059,1662,0,1
1,NewOrder,1694004214.863728,4808,0,1
1,NewOrder,1694004214.868544,3000,0,1
2,Payment,1694004214.871552,888,0,1
1,NewOrder,1694004214.872446,3303,0,1
2,Payment,1694004214.875756,2038,0,1
2,Payment,1694004214.877801,1735,0,1
1,NewOrder,1694004214.879543,4860,0,1
1,NewOrder,1694004214.884411,4527,0,1
1,NewOrder,1694004214.888944,4534,0,1
2,Payment,1694004214.893486,1512,0,1
1,NewOrder,1694004214.895005,4034,0,1
2,Payment,1694004214.899046,855,0,1
1,NewOrder,1694004214.899907,3853,0,1
4,Delivery,1694004214.903768,8722,0,1
2,Payment,1694004214.912496,856,0,1
1,NewOrder,1694004214.913358,3410,0,1
2,Payment,1694004214.916774,1544,0,1
4,Delivery,1694004214.918324,8812,0,1
3,OrderStatus,1694004214.927142,694,0,1
2,Payment,1694004214.927843,1647,0,1
1,NewOrder,1694004214.929496,3602,0,1
2,Payment,1694004214.933105,1505,0,1
4,Delivery,1694004214.934615,8799,0,1
1,NewOrder,1694004214.943421,3626,0,1
2,Payment,1694004214.947052,847,0,1
1,NewOrder,1694004214.947905,3268,0,1
1,NewOrder,1694004214.951178,3241,0,1
1,NewOrder,1694004214.954424,3605,0,1
1,NewOrder,1694004214.958035,4945,0,1
3,OrderStatus,1694004214.962987,1225,0,1
4,Delivery,1694004214.964217,8779,0,1
2,Payment,1694004214.973003,1514,0,1
1,NewOrder,1694004214.974523,3599,0,1
2,Payment,1694004214.978128,845,0,1
1,NewOrder,1694004214.978979,3861,0,1
2,Payment,1694004214.982845,1496,0,1
2,Payment,1694004214.984347,838,0,1
1,NewOrder,1694004214.985190,4628,0,1
2,Payment,1694004214.989825,1582,0,1
2,Payment,1694004214.991413,835,0,1
2,Payment,1694004214.992253,849,0,1
3,OrderStatus,1694004214.993107,535,0,1
2,Payment,1694004214.993648,1476,0,1
5,StockLevel,1694004214.995130,926,0,1
2,Payment,1694004214.996060,2275,0,1
3,OrderStatus,1694004214.998341,2324,0,1
1,NewOrder,1694004215.000671,3880,0,1
2,Payment,1694004215.004556,893,0,1
2,Payment,1694004215.005455,850,0,1
3,OrderStatus,1694004215.006309,577,0,1
1,NewOrder,1694004215.006892,2551,0,1
2,Payment,1694004215.009451,995,0,1
2,Payment,1694004215.010453,1484,0,1
5,StockLevel,1694004215.011942,1015,0,1
1,NewOrder,1694004215.012961,2280,0,1
1,NewOrder,1694004215.015246,2343,0,1
1,NewOrder,1694004215.017594,4344,0,1
1,NewOrder,1694004215.021943,3586,0,1
2,Payment,1694004215.025535,841,0,1
1,NewOrder,1694004215.026382,2821,0,1
1,NewOrder,1694004215.029208,2724,0,1
2,Payment,1694004215.031936,1685,0,1
1,NewOrder,1694004215.033627,2424,0,1
2,Payment,1694004215.036057,1528,0,1
1,NewOrder,1694004215.037591,4065,0,1
2,Payment,1694004215.041660,1522,0,1
1,NewOrder,1694004215.043188,4235,0,1
2,Payment,1694004215.047430,1470,0,1
1,NewOrder,1694004215.048905,2711,0,1
2,Payment,1694004215.051621,829,0,1
1,NewOrder,1694004215.052455,3653,0,1
1,NewOrder,1694004215.056114,3450,0,1
1,NewOrder,1694004215.059570,2655,0,1
2,Payment,1694004215.062230,826,0,1
2,Payment,1694004215.063061,928,0,1
1,NewOrder,1694004215.063994,3307,0,1
2,Payment,1694004215.067307,1494,0,1
2,Payment,1694004215.068806,1498,0,1
1,NewOrder,1694004215.070309,4057,0,1
1,NewOrder,1694004215.074372,2443,0,1
2,Payment,1694004215.076819,1526,0,1
1,NewOrder,1694004215.078350,5271,0,1
2,Payment,1694004215.083629,1492,0,1
1,NewOrder,1694004215.085126,4549,0,1
