Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1694004036.187169,13325,0,1
2,Payment,1694004036.200578,3576,0,1
1,NewOrder,1694004036.204171,5985,0,1
1,NewOrder,1694004036.210209,3738,0,1
1,NewOrder,1694004036.213960,3594,0,1
3,OrderStatus,1694004036.217566,1884,0,1
2,Payment,1694004036.219465,1851,0,1
1,NewOrder,1694004036.221329,5235,0,1
1,NewOrder,1694004036.226578,5452,0,1
2,Payment,1694004036.232044,3293,0,1
1,NewOrder,1694004036.235353,6147,0,1
1,NewOrder,1694004036.241514,3107,0,1
1,NewOrder,1694004036.244634,5757,0,1
2,Payment,1694004036.250405,2448,0,1
1,NewOrder,1694004036.252867,4546,0,1
2,Payment,1694004036.257428,3101,0,1
2,Payment,1694004036.260546,2734,0,1
3,OrderStatus,1694004036.263294,1037,0,1
1,NewOrder,1694004036.264344,3961,0,1
1,NewOrder,1694004036.268318,3709,0,1
1,NewOrder,1694004036.272041,4366,0,1
2,Payment,1694004036.276423,2764,0,1
2,Payment,1694004036.279214,3265,0,1
2,Payment,1694004036.282495,2026,0,1
2,Payment,1694004036.284534,2550,0,1
1,NewOrder,1694004036.287098,3581,0,1
2,Payment,1694004036.290700,2549,0,1
1,NewOrder,1694004036.293283,4204,0,1
1,NewOrder,1694004036.297503,6696,0,1
1,NewOrder,1694004036.304219,5906,0,1
2,Payment,1694004036.310142,1597,0,1
1,NewOrder,1694004036.311752,4723,0,1
1,NewOrder,1694004036.316496,4780,0,1
1,NewOrder,1694004036.321299,3700,0,1
2,Payment,1694004036.325015,1995,0,1
1,NewOrder,1694004036.327022,3173,0,1
1,NewOrder,1694004036.330208,5524,0,1
4,Delivery,1694004036.335748,18925,0,1
2,Payment,1694004036.354698,1965,0,1
1,NewOrder,1694004036.356682,3881,0,1
2,Payment,1694004036.360584,1788,0,1
3,OrderStatus,1694004036.362386,2431,0,1
1,NewOrder,1694004036.364831,4553,0,1
1,NewOrder,1694004036.369408,3031,0,1
2,Payment,1694004036.372454,1851,0,1
1,NewOrder,1694004036.374318,3260,0,1
1,NewOrder,1694004036.377592,4286,0,1
2,Payment,1694004036.381892,1250,0,1
2,Payment,1694004036.383163,1690,0,1
2,Payment,1694004036.384866,1155,0,1
1,NewOrder,1694004036.386032,4851,0,1
1,NewOrder,1694004036.390898,4214,0,1
2,Payment,1694004036.395127,1235,0,1
2,Payment,1694004036.396374,1126,0,1
1,NewOrder,1694004036.397512,3325,0,1
1,NewOrder,1694004036.400850,3900,0,1
1,NewOrder,1694004036.404764,3641,0,1
2,Payment,1694004036.408420,9278,0,1
2,Payment,1694004036.417722,1246,0,1
1,NewOrder,1694004036.418982,5846,0,1
1,NewOrder,1694004036.424844,4752,0,1
1,NewOrder,1694004036.429610,3221,0,1
2,Payment,1694004036.432847,1259,0,1
2,Payment,1694004036.434125,1748,0,1
1,NewOrder,1694004036.435894,5421,0,1
1,NewOrder,1694004036.441332,4132,0,1
2,Payment,1694004036.445481,2376,0,1
5,StockLevel,1694004036.447871,1642,0,1
1,NewOrder,1694004036.449530,2750,0,1
2,Payment,1694004036.452293,1152,0,1
4,Delivery,1694004036.453458,10675,0,1
1,NewOrder,1694004036.464156,5107,0,1
1,NewOrder,1694004036.469301,4122,0,1
2,Payment,1694004036.473445,1159,0,1
1,NewOrder,1694004036.474620,4514,0,1
2,Payment,1694004036.479153,1862,0,1
1,NewOrder,1694004036.481037,6425,0,1
1,NewOrder,1694004036.487484,6319,0,1
1,NewOrder,1694004036.493822,5030,0,1
1,NewOrder,1694004036.498869,5152,0,1
2,Payment,1694004036.504036,1108,0,1
2,Payment,1694004036.505156,1691,0,1
2,Payment,1694004036.506859,1803,0,1
1,NewOrder,1694004036.508674,3365,0,1
2,Payment,1694004036.512054,1722,0,1
1,NewOrder,1694004036.513788,5857,0,1
2,Payment,1694004036.519661,2017,0,1
1,NewOrder,1694004036.521690,3509,0,1
1,NewOrder,1694004036.525213,4318,0,1
1,NewOrder,1694004036.529549,3195,0,1
1,NewOrder,1694004036.532759,3229,0,1
1,NewOrder,1694004036.536005,4830,0,1
1,NewOrder,1694004036.540849,2533,0,1
2,Payment,1694004036.543397,1923,0,1
1,NewOrder,1694004036.545334,3160,0,1
2,Payment,1694004036.548509,1639,0,1
3,OrderStatus,1694004036.550205,1014,0,1
2,Payment,1694004036.551230,1684,0,1
1,NewOrder,1694004036.552924,5324,0,1
2,Payment,1694004036.558260,2213,0,1
1,NewOrder,1694004036.560485,3786,0,1
1,NewOrder,1694004036.564283,5045,0,1
2,Payment,1694004036.569341,1142,0,1
4,Delivery,1694004036.570494,10609,0,1
1,NewOrder,1694004036.581119,5961,0,1
1,NewOrder,1694004036.587096,3866,0,1
3,OrderStatus,1694004036.590979,1591,0,1
2,Payment,1694004036.592586,1505,0,1
2,Payment,1694004036.594103,1051,0,1
1,NewOrder,1694004036.595165,2895,0,1
3,OrderStatus,1694004036.598072,1873,0,1
1,NewOrder,1694004036.599955,4064,0,1
2,Payment,1694004036.604029,1028,0,1
1,NewOrder,1694004036.605068,2414,0,1
4,Delivery,1694004036.607492,9522,0,1
2,Payment,1694004036.617026,1022,0,1
2,Payment,1694004036.618057,1800,0,1
1,NewOrder,1694004036.619867,4794,0,1
1,NewOrder,1694004036.624673,3415,0,1
1,NewOrder,1694004036.628099,4414,0,1
1,NewOrder,1694004036.632523,3086,0,1
2,Payment,1694004036.635619,1013,0,1
1,NewOrder,1694004036.636659,4698,0,1
5,StockLevel,1694004036.641370,1346,0,1
1,NewOrder,1694004036.642724,2597,0,1
1,NewOrder,1694004036.645340,4062,0,1
2,Payment,1694004036.649413,959,0,1
2,Payment,1694004036.650397,1263,0,1
5,StockLevel,1694004036.651692,1165,0,1
1,NewOrder,1694004036.652866,2938,0,1
1,NewOrder,1694004036.655815,3709,0,1
1,NewOrder,1694004036.659536,2991,0,1
1,NewOrder,1694004036.662537,4248,0,1
1,NewOrder,1694004036.666796,4197,0,1
1,NewOrder,1694004036.671008,3401,0,1
2,Payment,1694004036.674424,1318,0,1
1,NewOrder,1694004036.675755,3711,0,1
4,Delivery,1694004036.679481,11372,0,1
1,NewOrder,1694004036.690876,5291,0,1
2,Payment,1694004036.696187,1676,0,1
1,NewOrder,1694004036.697873,4343,0,1
1,NewOrder,1694004036.702230,5231,0,1
1,NewOrder,1694004036.707476,5191,0,1
2,Payment,1694004036.712680,2412,0,1
1,NewOrder,1694004036.715106,5135,0,1
1,NewOrder,1694004036.720258,4034,0,1
2,Payment,1694004036.724305,1133,0,1
2,Payment,1694004036.725451,1754,0,1
2,Payment,1694004036.727217,1937,0,1
1,NewOrder,1694004036.729165,4057,0,1
2,Payment,1694004036.733238,1073,0,1
1,NewOrder,1694004036.734322,4129,0,1
3,OrderStatus,1694004036.738463,925,0,1
1,NewOrder,1694004036.739399,6394,0,1
2,Payment,1694004036.745807,2264,0,1
2,Payment,1694004036.748087,2639,0,1
2,Payment,1694004036.750739,2088,0,1
2,Payment,1694004036.752842,1701,0,1
1,NewOrder,1694004036.754556,3991,0,1
1,NewOrder,1694004036.758562,4508,0,1
2,Payment,1694004036.763087,1752,0,1
2,Payment,1694004036.764854,1873,0,1
2,Payment,1694004036.766741,4825,0,1
4,Delivery,1694004036.771581,10370,0,1
5,StockLevel,1694004036.781970,1300,0,1
1,NewOrder,1694004036.783287,3429,0,1
2,Payment,1694004036.786731,1771,0,1
2,Payment,1694004036.788518,1088,0,1
2,Payment,1694004036.789623,1623,0,1
2,Payment,1694004036.791257,931,0,1
2,Payment,1694004036.792197,972,0,1
2,Payment,1694004036.793182,1617,0,1
5,StockLevel,1694004036.794808,1337,0,1
1,NewOrder,1694004036.796155,4525,0,1
1,NewOrder,1694004036.800691,4283,0,1
2,Payment,1694004036.804984,1608,0,1
1,NewOrder,1694004036.806602,4876,0,1
2,Payment,1694004036.811489,1736,0,1
2,Payment,1694004036.813236,1592,0,1
1,NewOrder,1694004036.814838,4533,0,1
1,NewOrder,1694004036.819384,2797,0,1
2,Payment,1694004036.822193,1190,0,1
2,Payment,1694004036.823392,1744,0,1
4,Delivery,1694004036.825146,9161,0,1
1,NewOrder,1694004036.834328,4908,0,1
2,Payment,1694004036.839254,1129,0,1
1,NewOrder,1694004036.840395,4890,0,1
1,NewOrder,1694004036.845299,4422,0,1
2,Payment,1694004036.849739,1007,0,1
2,Payment,1694004036.850757,1668,0,1
2,Payment,1694004036.852435,1579,0,1
1,NewOrder,1694004036.854025,3373,0,1
2,Payment,1694004036.857412,1885,0,1
1,NewOrder,1694004036.859308,2550,0,1
1,NewOrder,1694004036.861870,4417,0,1
1,NewOrder,1694004036.866300,4205,0,1
1,NewOrder,1694004036.870517,5156,0,1
2,Payment,1694004036.875684,2923,0,1
2,Payment,1694004036.878619,1048,0,1
1,NewOrder,1694004036.879678,3323,0,1
2,Payment,1694004036.883011,1614,0,1
1,NewOrder,1694004036.884636,3556,0,1
2,Payment,1694004036.888203,937,0,1
1,NewOrder,1694004036.889150,4052,0,1
2,Payment,1694004036.893214,921,0,1
1,NewOrder,1694004036.894145,6176,0,1
2,Payment,1694004036.900373,940,0,1
1,NewOrder,1694004036.901322,3977,0,1
1,NewOrder,1694004036.905310,4427,0,1
2,Payment,1694004036.909749,1792,0,1
4,Delivery,1694004036.911550,9311,0,1
1,NewOrder,1694004036.920878,4221,0,1
1,NewOrder,1694004036.925116,4559,0,1
5,StockLevel,1694004036.929687,1243,0,1
1,NewOrder,1694004036.930939,3933,0,1
2,Payment,1694004036.934885,968,0,1
3,OrderStatus,1694004036.935863,864,0,1
2,Payment,1694004036.936736,1735,0,1
2,Payment,1694004036.938481,1634,0,1
5,StockLevel,1694004036.940125,990,0,1
2,Payment,1694004036.941123,1688,0,1
1,NewOrder,1694004036.942820,7552,0,1
1,NewOrder,1694004036.950383,3603,0,1
2,Payment,1694004036.953997,1614,0,1
2,Payment,1694004036.955620,851,0,1
1,NewOrder,1694004036.956480,2444,0,1
1,NewOrder,1694004036.958933,4046,0,1
1,NewOrder,1694004036.962988,3439,0,1
1,NewOrder,1694004036.966436,2632,0,1
2,Payment,1694004036.969078,1652,0,1
1,NewOrder,1694004036.970739,4905,0,1
1,NewOrder,1694004036.975656,5308,0,1
2,Payment,1694004036.980976,2294,0,1
5,StockLevel,1694004036.983281,976,0,1
5,StockLevel,1694004036.984267,952,0,1
2,Payment,1694004036.985245,1216,0,1
1,NewOrder,1694004036.986472,3796,0,1
4,Delivery,1694004036.990280,10720,0,1
1,NewOrder,1694004037.001034,4847,0,1
2,Payment,1694004037.005920,2584,0,1
2,Payment,1694004037.008515,1684,0,1
1,NewOrder,1694004037.010211,4075,0,1
1,NewOrder,1694004037.014296,5240,0,1
2,Payment,1694004037.019545,1818,0,1
2,Payment,1694004037.021373,876,0,1
1,NewOrder,1694004037.022258,4155,0,1
2,Payment,1694004037.026422,1642,0,1
1,NewOrder,1694004037.028074,2992,0,1
2,Payment,1694004037.031074,1705,0,1
4,Delivery,1694004037.032788,8996,0,1
1,NewOrder,1694004037.041796,5504,0,1
1,NewOrder,1694004037.047311,2476,0,1
4,Delivery,1694004037.049796,9623,0,1
1,NewOrder,1694004037.059445,6039,0,1
1,NewOrder,1694004037.065505,3034,0,1
2,Payment,1694004037.068570,1808,0,1
3,OrderStatus,1694004037.070402,738,0,1
2,Payment,1694004037.071150,908,0,1
2,Payment,1694004037.072068,1622,0,1
4,Delivery,1694004037.073698,9981,0,1
1,NewOrder,1694004037.083698,4179,0,1
2,Payment,1694004037.087895,1735,0,1
1,NewOrder,1694004037.089640,3290,0,1
1,NewOrder,1694004037.092942,3130,0,1
1,NewOrder,1694004037.096081,3463,0,1
2,Payment,1694004037.099554,1665,0,1
1,NewOrder,1694004037.101228,4605,0,1
2,Payment,1694004037.105844,931,0,1
4,Delivery,1694004037.106784,9596,0,1
1,NewOrder,1694004037.116395,3598,0,1
2,Payment,1694004037.120004,957,0,1
2,Payment,1694004037.120970,1656,0,1
2,Payment,1694004037.122634,1500,0,1
2,Payment,1694004037.124143,1555,0,1
2,Payment,1694004037.125707,1626,0,1
2,Payment,1694004037.127341,1757,0,1
1,NewOrder,1694004037.129107,3437,0,1
2,Payment,1694004037.132554,944,0,1
1,NewOrder,1694004037.133507,4354,0,1
2,Payment,1694004037.137871,1044,0,1
1,NewOrder,1694004037.138924,3324,0,1
1,NewOrder,1694004037.142258,2614,0,1
1,NewOrder,1694004037.144883,3337,0,1
1,NewOrder,1694004037.148229,3461,0,1
1,NewOrder,1694004037.151700,3122,0,1
2,Payment,1694004037.154831,949,0,1
2,Payment,1694004037.155788,2396,0,1
1,NewOrder,1694004037.158193,5271,0,1
1,NewOrder,1694004037.163471,2606,0,1
2,Payment,1694004037.166086,1670,0,1
1,NewOrder,1694004037.167764,4708,0,1
1,NewOrder,1694004037.172480,2586,0,1
1,NewOrder,1694004037.175074,4046,0,1
2,Payment,1694004037.179128,891,0,1
2,Payment,1694004037.180026,1626,0,1
2,Payment,1694004037.181661,1552,0,1
2,Payment,1694004037.183221,931,0,1
2,Payment,1694004037.184160,867,0,1
5,StockLevel,1694004037.185035,900,0,1
2,Payment,1694004037.185941,1547,0,1
2,Payment,1694004037.187496,1003,0,1
2,Payment,1694004037.188514,880,0,1
1,NewOrder,1694004037.189404,2373,0,1
2,Payment,1694004037.191786,1571,0,1
2,Payment,1694004037.193367,1612,0,1
2,Payment,1694004037.194989,1555,0,1
2,Payment,1694004037.196553,927,0,1
1,NewOrder,1694004037.197488,2326,0,1
1,NewOrder,1694004037.199825,3486,0,1
1,NewOrder,1694004037.203320,4277,0,1
1,NewOrder,1694004037.207608,4998,0,1
1,NewOrder,1694004037.212616,3579,0,1
3,OrderStatus,1694004037.216204,1940,0,1
2,Payment,1694004037.218154,951,0,1
2,Payment,1694004037.219115,1566,0,1
2,Payment,1694004037.220690,1539,0,1
2,Payment,1694004037.222238,1708,0,1
1,NewOrder,1694004037.223954,4569,0,1
2,Payment,1694004037.228535,988,0,1
1,NewOrder,1694004037.229532,3326,0,1
1,NewOrder,1694004037.232868,2936,0,1
1,NewOrder,1694004037.235814,4719,0,1
2,Payment,1694004037.240548,1589,0,1
2,Payment,1694004037.242147,860,0,1
1,NewOrder,1694004037.243015,3146,0,1
1,NewOrder,1694004037.246171,5408,0,1
2,Payment,1694004037.251596,1705,0,1
2,Payment,1694004037.253313,937,0,1
1,NewOrder,1694004037.254262,5439,0,1
2,Payment,1694004037.259716,977,0,1
2,Payment,1694004037.260703,1627,0,1
1,NewOrder,1694004037.262341,4852,0,1
2,Payment,1694004037.267209,1643,0,1
1,NewOrder,1694004037.268863,4036,0,1
2,Payment,1694004037.272912,924,0,1
1,NewOrder,1694004037.273846,2264,0,1
2,Payment,1694004037.276119,1553,0,1
1,NewOrder,1694004037.277682,6381,0,1
1,NewOrder,1694004037.284075,5128,0,1
2,Payment,1694004037.289213,1563,0,1
1,NewOrder,1694004037.290785,4346,0,1
2,Payment,1694004037.295142,1515,0,1
4,Delivery,1694004037.296665,8957,0,1
1,NewOrder,1694004037.305633,3104,0,1
1,NewOrder,1694004037.308746,4922,0,1
2,Payment,1694004037.313679,1542,0,1
