Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694002644.769479,7980,0,1
1,NewOrder,1694002644.777545,10608,0,1
1,NewOrder,1694002644.788174,8266,0,1
2,Payment,1694002644.796460,3425,0,1
1,NewOrder,1694002644.799902,7006,0,1
1,NewOrder,1694002644.806928,7487,0,1
1,NewOrder,1694002644.814433,7644,0,1
1,NewOrder,1694002644.822101,5766,0,1
1,NewOrder,1694002644.827888,5481,0,1
2,Payment,1694002644.833390,11186,0,1
2,Payment,1694002644.844598,3047,0,1
1,NewOrder,1694002644.847659,6963,0,1
3,OrderStatus,1694002644.854640,2515,0,1
1,NewOrder,1694002644.857168,6496,0,1
1,NewOrder,1694002644.863691,6095,0,1
2,Payment,1694002644.869806,3332,0,1
1,NewOrder,1694002644.873152,6013,0,1
2,Payment,1694002644.879181,3433,0,1
2,Payment,1694002644.882630,2849,0,1
1,NewOrder,1694002644.885493,4122,0,1
2,Payment,1694002644.889628,2775,0,1
1,NewOrder,1694002644.892414,5019,0,1
1,NewOrder,1694002644.897452,4907,0,1
1,NewOrder,1694002644.902377,4187,0,1
2,Payment,1694002644.906583,2863,0,1
1,NewOrder,1694002644.909463,6124,0,1
1,NewOrder,1694002644.915608,4880,0,1
1,NewOrder,1694002644.920507,9408,0,1
2,Payment,1694002644.929939,2950,0,1
2,Payment,1694002644.932910,3072,0,1
1,NewOrder,1694002644.935996,6778,0,1
3,OrderStatus,1694002644.942794,1340,0,1
2,Payment,1694002644.944147,3025,0,1
2,Payment,1694002644.947188,2600,0,1
2,Payment,1694002644.949800,2467,0,1
2,Payment,1694002644.952278,2452,0,1
1,NewOrder,1694002644.954742,4530,0,1
2,Payment,1694002644.959295,2904,0,1
2,Payment,1694002644.962220,2532,0,1
2,Payment,1694002644.964771,2551,0,1
2,Payment,1694002644.967340,2493,0,1
5,StockLevel,1694002644.969850,2026,0,1
1,NewOrder,1694002644.971890,8461,0,1
1,NewOrder,1694002644.980393,8171,0,1
1,NewOrder,1694002644.988592,4251,0,1
2,Payment,1694002644.992870,2701,0,1
1,NewOrder,1694002644.995597,5492,0,1
2,Payment,1694002645.001118,3017,0,1
2,Payment,1694002645.004158,3236,0,1
1,NewOrder,1694002645.007418,5632,0,1
1,NewOrder,1694002645.013075,5053,0,1
4,Delivery,1694002645.018155,20891,0,1
1,NewOrder,1694002645.039077,8209,0,1
1,NewOrder,1694002645.047319,6929,0,1
2,Payment,1694002645.054277,2626,0,1
2,Payment,1694002645.056927,3227,0,1
1,NewOrder,1694002645.060182,5552,0,1
2,Payment,1694002645.065769,3535,0,1
2,Payment,1694002645.069331,3748,0,1
2,Payment,1694002645.073105,2532,0,1
1,NewOrder,1694002645.075658,6442,0,1
2,Payment,1694002645.082124,2829,0,1
1,NewOrder,1694002645.084976,6049,0,1
1,NewOrder,1694002645.091047,4481,0,1
2,Payment,1694002645.095560,2492,0,1
1,NewOrder,1694002645.098070,6459,0,1
3,OrderStatus,1694002645.104550,1838,0,1
2,Payment,1694002645.106407,2814,0,1
2,Payment,1694002645.109241,2390,0,1
1,NewOrder,1694002645.111646,6257,0,1
2,Payment,1694002645.117925,2524,0,1
2,Payment,1694002645.120466,2574,0,1
1,NewOrder,1694002645.123061,4998,0,1
1,NewOrder,1694002645.128084,4215,0,1
2,Payment,1694002645.132328,2533,0,1
1,NewOrder,1694002645.134881,4849,0,1
1,NewOrder,1694002645.139768,6359,0,1
2,Payment,1694002645.146156,2773,0,1
1,NewOrder,1694002645.148956,5904,0,1
1,NewOrder,1694002645.154889,7157,0,1
1,NewOrder,1694002645.162077,6142,0,1
1,NewOrder,1694002645.168246,5028,0,1
1,NewOrder,1694002645.173301,4575,0,1
2,Payment,1694002645.177900,2530,0,1
2,Payment,1694002645.180449,2230,0,1
1,NewOrder,1694002645.182693,5604,0,1
1,NewOrder,1694002645.188319,6710,0,1
1,NewOrder,1694002645.195051,9024,0,1
2,Payment,1694002645.204099,2909,0,1
1,NewOrder,1694002645.207030,4123,0,1
4,Delivery,1694002645.211174,13374,0,1
1,NewOrder,1694002645.224593,5265,0,1
2,Payment,1694002645.229891,2767,0,1
2,Payment,1694002645.232686,2262,0,1
2,Payment,1694002645.234965,2155,0,1
1,NewOrder,1694002645.237136,8288,0,1
2,Payment,1694002645.245518,2410,0,1
1,NewOrder,1694002645.247947,4229,0,1
3,OrderStatus,1694002645.252209,1557,0,1
5,StockLevel,1694002645.253782,1518,0,1
1,NewOrder,1694002645.255313,4722,0,1
2,Payment,1694002645.260052,2493,0,1
1,NewOrder,1694002645.262558,5429,0,1
1,NewOrder,1694002645.268004,5095,0,1
2,Payment,1694002645.273114,2218,0,1
2,Payment,1694002645.275347,2032,0,1
2,Payment,1694002645.277421,3243,0,1
2,Payment,1694002645.280682,2382,0,1
1,NewOrder,1694002645.283078,4526,0,1
5,StockLevel,1694002645.287623,1447,0,1
1,NewOrder,1694002645.289086,5695,0,1
2,Payment,1694002645.294803,2750,0,1
2,Payment,1694002645.297573,2533,0,1
2,Payment,1694002645.300118,2490,0,1
2,Payment,1694002645.302620,4335,0,1
1,NewOrder,1694002645.306984,6936,0,1
2,Payment,1694002645.313942,2597,0,1
1,NewOrder,1694002645.316557,8577,0,1
4,Delivery,1694002645.325158,12257,0,1
1,NewOrder,1694002645.337440,6478,0,1
1,NewOrder,1694002645.343944,4084,0,1
2,Payment,1694002645.348046,2440,0,1
2,Payment,1694002645.350505,2084,0,1
1,NewOrder,1694002645.352607,6423,0,1
2,Payment,1694002645.359052,2583,0,1
2,Payment,1694002645.361681,2784,0,1
2,Payment,1694002645.364483,2471,0,1
2,Payment,1694002645.367017,2141,0,1
2,Payment,1694002645.369216,2290,0,1
1,NewOrder,1694002645.371518,5599,0,1
2,Payment,1694002645.377135,2458,0,1
1,NewOrder,1694002645.379607,4732,0,1
1,NewOrder,1694002645.384353,3807,0,1
2,Payment,1694002645.388172,2117,0,1
1,NewOrder,1694002645.390298,4312,0,1
1,NewOrder,1694002645.394622,5975,0,1
5,StockLevel,1694002645.400610,1234,0,1
2,Payment,1694002645.401852,2322,0,1
2,Payment,1694002645.404184,2176,0,1
1,NewOrder,1694002645.406370,5968,0,1
1,NewOrder,1694002645.412354,4076,0,1
1,NewOrder,1694002645.416448,4400,0,1
2,Payment,1694002645.420863,2503,0,1
1,NewOrder,1694002645.423381,5801,0,1
2,Payment,1694002645.429200,2532,0,1
4,Delivery,1694002645.431746,11595,0,1
2,Payment,1694002645.443369,2511,0,1
1,NewOrder,1694002645.445902,4684,0,1
1,NewOrder,1694002645.450605,6242,0,1
1,NewOrder,1694002645.456871,8647,0,1
2,Payment,1694002645.465540,2356,0,1
2,Payment,1694002645.467910,2070,0,1
3,OrderStatus,1694002645.469991,1229,0,1
2,Payment,1694002645.471232,2227,0,1
1,NewOrder,1694002645.473472,6768,0,1
1,NewOrder,1694002645.480258,3761,0,1
1,NewOrder,1694002645.484032,7161,0,1
1,NewOrder,1694002645.491214,4057,0,1
5,StockLevel,1694002645.495285,1425,0,1
1,NewOrder,1694002645.496722,4748,0,1
5,StockLevel,1694002645.501483,1575,0,1
1,NewOrder,1694002645.503068,5037,0,1
1,NewOrder,1694002645.508116,5613,0,1
1,NewOrder,1694002645.513742,5022,0,1
1,NewOrder,1694002645.518779,6902,0,1
2,Payment,1694002645.525705,2586,0,1
4,Delivery,1694002645.528304,11944,0,1
2,Payment,1694002645.540271,2430,0,1
2,Payment,1694002645.542718,2234,0,1
2,Payment,1694002645.544967,2277,0,1
1,NewOrder,1694002645.547257,6644,0,1
2,Payment,1694002645.553923,2425,0,1
1,NewOrder,1694002645.556365,3924,0,1
1,NewOrder,1694002645.560307,5057,0,1
1,NewOrder,1694002645.565379,3779,0,1
1,NewOrder,1694002645.569172,5845,0,1
2,Payment,1694002645.575038,2430,0,1
5,StockLevel,1694002645.577482,1550,0,1
1,NewOrder,1694002645.579040,4197,0,1
2,Payment,1694002645.583260,2649,0,1
2,Payment,1694002645.585921,4644,0,1
