Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694002484.659115,1978,0,1
1,NewOrder,1694002484.661105,1859,0,1
4,Delivery,1694002484.662973,10431,0,1
2,Payment,1694002484.673422,2959,0,1
2,Payment,1694002484.676393,2795,0,1
1,NewOrder,1694002484.679199,5893,0,1
1,NewOrder,1694002484.685108,18796,0,1
2,Payment,1694002484.703928,18914,0,1
1,NewOrder,1694002484.722867,4513,0,1
2,Payment,1694002484.727392,3182,0,1
2,Payment,1694002484.730583,2948,0,1
1,NewOrder,1694002484.733540,6696,0,1
5,StockLevel,1694002484.740247,1043,0,1
1,NewOrder,1694002484.741297,4564,0,1
1,NewOrder,1694002484.745868,4879,0,1
2,Payment,1694002484.750759,2962,0,1
1,NewOrder,1694002484.753730,4885,0,1
1,NewOrder,1694002484.758628,4136,0,1
2,Payment,1694002484.762775,2081,0,1
1,NewOrder,1694002484.764866,4121,0,1
2,Payment,1694002484.768999,2915,0,1
1,NewOrder,1694002484.771924,5341,0,1
1,NewOrder,1694002484.777277,4897,0,1
1,NewOrder,1694002484.782189,6346,0,1
1,NewOrder,1694002484.788549,5948,0,1
1,NewOrder,1694002484.794509,2978,0,1
1,NewOrder,1694002484.797498,6211,0,1
1,NewOrder,1694002484.803726,5891,0,1
3,OrderStatus,1694002484.809632,2100,0,1
2,Payment,1694002484.811745,3060,0,1
1,NewOrder,1694002484.814814,6273,0,1
2,Payment,1694002484.821102,2217,0,1
2,Payment,1694002484.823329,2171,0,1
2,Payment,1694002484.825508,3299,0,1
2,Payment,1694002484.828818,2024,0,1
2,Payment,1694002484.830851,1864,0,1
2,Payment,1694002484.832724,3036,0,1
1,NewOrder,1694002484.835769,6576,0,1
1,NewOrder,1694002484.842358,5585,0,1
2,Payment,1694002484.847973,3157,0,1
2,Payment,1694002484.851146,3126,0,1
2,Payment,1694002484.854283,3070,0,1
2,Payment,1694002484.857362,2868,0,1
2,Payment,1694002484.860239,1970,0,1
2,Payment,1694002484.862216,2708,0,1
2,Payment,1694002484.864932,1810,0,1
2,Payment,1694002484.866749,2044,0,1
1,NewOrder,1694002484.868802,5737,0,1
1,NewOrder,1694002484.874551,4556,0,1
