Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1694002227.723058,11039,0,1
2,Payment,1694002227.734193,3297,0,1
1,NewOrder,1694002227.737503,11836,0,1
1,NewOrder,1694002227.749381,6050,0,1
2,Payment,1694002227.755451,3065,0,1
2,Payment,1694002227.758531,10651,0,1
1,NewOrder,1694002227.769200,5857,0,1
1,NewOrder,1694002227.775073,5088,0,1
1,NewOrder,1694002227.780176,9253,0,1
4,Delivery,1694002227.789447,19590,0,1
1,NewOrder,1694002227.809060,8054,0,1
1,NewOrder,1694002227.817143,5663,0,1
2,Payment,1694002227.822825,3122,0,1
2,Payment,1694002227.825964,2870,0,1
1,NewOrder,1694002227.828854,8429,0,1
1,NewOrder,1694002227.837305,8240,0,1
1,NewOrder,1694002227.845567,6212,0,1
2,Payment,1694002227.851796,3054,0,1
2,Payment,1694002227.854866,2565,0,1
1,NewOrder,1694002227.857443,5010,0,1
2,Payment,1694002227.862466,2483,0,1
3,OrderStatus,1694002227.864962,1699,0,1
2,Payment,1694002227.866676,2514,0,1
1,NewOrder,1694002227.869202,4906,0,1
2,Payment,1694002227.874121,2827,0,1
1,NewOrder,1694002227.876963,6351,0,1
2,Payment,1694002227.883329,2335,0,1
2,Payment,1694002227.885677,2690,0,1
1,NewOrder,1694002227.888379,5586,0,1
1,NewOrder,1694002227.893980,3890,0,1
1,NewOrder,1694002227.897883,4051,0,1
1,NewOrder,1694002227.901950,7540,0,1
2,Payment,1694002227.910106,3131,0,1
5,StockLevel,1694002227.913258,2022,0,1
2,Payment,1694002227.915298,2557,0,1
2,Payment,1694002227.917873,2351,0,1
2,Payment,1694002227.920240,2240,0,1
1,NewOrder,1694002227.922495,4152,0,1
1,NewOrder,1694002227.926665,6606,0,1
2,Payment,1694002227.933291,2597,0,1
1,NewOrder,1694002227.935905,6147,0,1
1,NewOrder,1694002227.942073,7075,0,1
2,Payment,1694002227.949176,2704,0,1
4,Delivery,1694002227.951915,12983,0,1
1,NewOrder,1694002227.964923,5097,0,1
3,OrderStatus,1694002227.970042,1761,0,1
1,NewOrder,1694002227.971824,5946,0,1
1,NewOrder,1694002227.977787,6056,0,1
2,Payment,1694002227.983858,2489,0,1
